# (Pid,Ps)=(1.000000e-02,1.000000e-02) Nseg=200 WinSize=10 [0]
# InnerCB: ICB/1/5_08_2.bin
# Gtable:  Gtable/5/010_010.bin
# InnerCodebook: beta=5(1024) nu=2
# InnerCodebook: B(B2p)=8(256) 8(256) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=5(1024) nu=2 N=1000 Dmax=15
# B=8,8,
# NBIDSchannel: N=1000 Q=4 Dmax=15 (Pid,Ps)=(1.000000e-02,1.000000e-02)
# FBalg4: Nseg=200 Dmax=15(w=31)
# FBalg4: Gtable: Gtable/5/010_010.bin
# Gtable: beta=5 (Pid,Ps,Ptrn)=(1.000000e-02,1.000000e-02,9.800000e-01) Pth=1.000000e-10
# Gtable: beta4p=1024 beta4pp=1048576
# Gtable::Gtable len=0 cnt=1024
# Gtable::Gtable len=1 cnt=4096
# Gtable::Gtable len=2 cnt=16384
# Gtable::Gtable len=3 cnt=60244
# Gtable::Gtable len=4 cnt=236452
# Gtable::Gtable len=5 cnt=823900
# Gtable::Gtable len=6 cnt=1412476
# Gtable::Gtable len=7 cnt=890332
# Gtable::Gtable len=8 cnt=148720
# Gtable::Gtable len=9 cnt=5416
# Gtable::Gtable len=10 cnt=0
# FBalg4: beta=5(1024) (Pid,Ps)=(1.000000e-02,1.000000e-02) Pth=1.000000e-10 N=1000
# StatICB: nu=2 beta=5 beta4p=1024 Bsum=16 HdThNum=20 HdThStep=5.00e-02
# StatICB: B=8,8,
# StatICB: HdThList 9.50e-01,9.00e-01,8.50e-01,8.00e-01,7.50e-01,7.00e-01,6.50e-01,6.00e-01,5.50e-01,5.00e-01,4.50e-01,4.00e-01,3.50e-01,3.00e-01,2.50e-01,2.00e-01,1.50e-01,1.00e-01,5.00e-02,1.00e-10,
0061(1000) (1.06e+00 1.14e+00) XE:1.14e-01 (1.18e+00 1.21e+00 | 7.00e-01 6.64e-01)
0121(1000) (9.51e-01 1.10e+00) XE:1.10e-01 (1.19e+00 1.21e+00 | 6.88e-01 6.69e-01)
0179(1002) (1.74e+00 1.11e+00) XE:1.11e-01 (1.20e+00 1.21e+00 | 6.46e-01 6.72e-01)
0237(1006) (1.05e+00 1.13e+00) XE:1.13e-01 (1.17e+00 1.20e+00 | 7.02e-01 6.72e-01)
0295(996) (1.25e+00 1.13e+00) XE:1.13e-01 (1.22e+00 1.20e+00 | 6.70e-01 6.72e-01)
0353(993) (1.73e+00 1.13e+00) XE:1.13e-01 (1.19e+00 1.21e+00 | 6.64e-01 6.73e-01)
0411(1001) (1.15e+00 1.13e+00) XE:1.13e-01 (1.20e+00 1.21e+00 | 7.10e-01 6.74e-01)
0469(1001) (1.06e+00 1.12e+00) XE:1.12e-01 (1.20e+00 1.21e+00 | 6.40e-01 6.74e-01)
0527(998) (1.12e+00 1.12e+00) XE:1.12e-01 (1.19e+00 1.21e+00 | 6.62e-01 6.74e-01)
0585(1008) (1.03e+00 1.12e+00) XE:1.12e-01 (1.20e+00 1.21e+00 | 6.80e-01 6.74e-01)
0643(1007) (8.13e-01 1.12e+00) XE:1.12e-01 (1.19e+00 1.21e+00 | 6.58e-01 6.74e-01)
0700(1000) (1.03e+00 1.12e+00) XE:1.12e-01 (1.24e+00 1.21e+00 | 6.90e-01 6.74e-01)
0758(1001) (1.48e+00 1.13e+00) XE:1.13e-01 (1.20e+00 1.21e+00 | 7.23e-01 6.74e-01)
0816(997) (7.92e-01 1.13e+00) XE:1.13e-01 (1.20e+00 1.21e+00 | 6.78e-01 6.74e-01)
0874(999) (1.24e+00 1.13e+00) XE:1.13e-01 (1.23e+00 1.21e+00 | 6.64e-01 6.74e-01)
0932(1002) (1.16e+00 1.13e+00) XE:1.13e-01 (1.21e+00 1.21e+00 | 6.90e-01 6.74e-01)
0990(1005) (6.09e-01 1.13e+00) XE:1.13e-01 (1.18e+00 1.21e+00 | 6.20e-01 6.74e-01)
1048(997) (1.11e+00 1.13e+00) XE:1.13e-01 (1.23e+00 1.21e+00 | 6.78e-01 6.74e-01)
1106(997) (1.05e+00 1.13e+00) XE:1.13e-01 (1.22e+00 1.21e+00 | 6.28e-01 6.74e-01)
1164(1002) (9.98e-01 1.13e+00) XE:1.13e-01 (1.22e+00 1.21e+00 | 6.86e-01 6.74e-01)
1222(1003) (8.45e-01 1.13e+00) XE:1.13e-01 (1.21e+00 1.21e+00 | 6.84e-01 6.74e-01)
1280(1009) (8.52e-01 1.12e+00) XE:1.12e-01 (1.19e+00 1.21e+00 | 6.54e-01 6.74e-01)
1338(993) (1.25e+00 1.12e+00) XE:1.12e-01 (1.20e+00 1.21e+00 | 6.64e-01 6.74e-01)
1396(1000) (1.34e+00 1.13e+00) XE:1.13e-01 (1.19e+00 1.21e+00 | 5.87e-01 6.74e-01)
1454(1002) (9.75e-01 1.13e+00) XE:1.13e-01 (1.21e+00 1.21e+00 | 6.96e-01 6.74e-01)
1512(1000) (1.02e+00 1.13e+00) XE:1.13e-01 (1.20e+00 1.21e+00 | 6.72e-01 6.74e-01)
1570(999) (1.38e+00 1.13e+00) XE:1.13e-01 (1.21e+00 1.21e+00 | 6.62e-01 6.74e-01)
1628(998) (1.05e+00 1.13e+00) XE:1.13e-01 (1.25e+00 1.21e+00 | 6.52e-01 6.74e-01)
1686(1009) (1.65e+00 1.13e+00) XE:1.13e-01 (1.20e+00 1.21e+00 | 6.62e-01 6.74e-01)
1744(992) (8.12e-01 1.13e+00) XE:1.13e-01 (1.21e+00 1.21e+00 | 6.94e-01 6.74e-01)
1802(998) (1.14e+00 1.13e+00) XE:1.13e-01 (1.18e+00 1.21e+00 | 7.39e-01 6.74e-01)
1860(1002) (1.23e+00 1.13e+00) XE:1.13e-01 (1.23e+00 1.21e+00 | 6.60e-01 6.74e-01)
1918(1000) (1.15e+00 1.13e+00) XE:1.13e-01 (1.19e+00 1.21e+00 | 6.64e-01 6.74e-01)
1976(1003) (1.05e+00 1.13e+00) XE:1.13e-01 (1.19e+00 1.21e+00 | 6.44e-01 6.74e-01)
2034(1003) (1.33e+00 1.13e+00) XE:1.13e-01 (1.20e+00 1.21e+00 | 6.54e-01 6.74e-01)
2091(1002) (8.86e-01 1.13e+00) XE:1.13e-01 (1.20e+00 1.21e+00 | 6.64e-01 6.74e-01)
2149(1005) (1.20e+00 1.13e+00) XE:1.13e-01 (1.17e+00 1.21e+00 | 6.24e-01 6.74e-01)
2207(999) (1.28e+00 1.12e+00) XE:1.12e-01 (1.23e+00 1.21e+00 | 6.84e-01 6.74e-01)
2265(998) (8.83e-01 1.12e+00) XE:1.12e-01 (1.19e+00 1.21e+00 | 6.78e-01 6.74e-01)
2323(1000) (1.06e+00 1.12e+00) XE:1.12e-01 (1.23e+00 1.21e+00 | 6.80e-01 6.74e-01)
2381(1001) (1.31e+00 1.12e+00) XE:1.12e-01 (1.23e+00 1.21e+00 | 6.76e-01 6.74e-01)
2439(998) (1.32e+00 1.12e+00) XE:1.12e-01 (1.20e+00 1.21e+00 | 6.54e-01 6.74e-01)
2497(1006) (1.08e+00 1.12e+00) XE:1.12e-01 (1.21e+00 1.21e+00 | 6.76e-01 6.74e-01)
2555(1004) (1.07e+00 1.12e+00) XE:1.12e-01 (1.22e+00 1.21e+00 | 6.54e-01 6.74e-01)
2613(1000) (1.61e+00 1.12e+00) XE:1.12e-01 (1.23e+00 1.21e+00 | 6.64e-01 6.74e-01)
