#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	1.03E-01	8.97E-01	6.73E-01	6.91E-01
1.50E-02	1.32E-01	8.68E-01	6.51E-01	6.79E-01
2.00E-02	1.60E-01	8.40E-01	6.30E-01	6.67E-01
2.50E-02	1.86E-01	8.14E-01	6.11E-01	6.54E-01
3.00E-02	2.13E-01	7.87E-01	5.90E-01	6.39E-01
3.50E-02	2.39E-01	7.61E-01	5.71E-01	6.23E-01
4.00E-02	2.64E-01	7.36E-01	5.52E-01	6.07E-01
4.50E-02	2.90E-01	7.10E-01	5.33E-01	5.92E-01
5.00E-02	3.16E-01	6.84E-01	5.13E-01	5.76E-01
