#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	1.17E-01	8.83E-01	7.06E-01	7.33E-01
1.50E-02	1.62E-01	8.38E-01	6.70E-01	7.20E-01
2.00E-02	2.18E-01	7.82E-01	6.26E-01	7.02E-01
2.50E-02	2.83E-01	7.17E-01	5.74E-01	6.84E-01
3.00E-02	3.49E-01	6.51E-01	5.21E-01	6.67E-01
3.50E-02	4.12E-01	5.88E-01	4.70E-01	6.48E-01
4.00E-02	4.71E-01	5.29E-01	4.23E-01	6.31E-01
4.50E-02	5.25E-01	4.75E-01	3.80E-01	6.14E-01
5.00E-02	5.68E-01	4.32E-01	3.46E-01	5.97E-01
