#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	8.29E-02	9.17E-01	7.64E-01	7.99E-01
1.50E-02	1.26E-01	8.74E-01	7.28E-01	7.84E-01
2.00E-02	1.71E-01	8.29E-01	6.91E-01	7.65E-01
2.50E-02	2.22E-01	7.78E-01	6.48E-01	7.45E-01
3.00E-02	2.78E-01	7.22E-01	6.02E-01	7.27E-01
3.50E-02	3.40E-01	6.60E-01	5.50E-01	7.07E-01
4.00E-02	3.96E-01	6.04E-01	5.03E-01	6.87E-01
4.50E-02	4.52E-01	5.48E-01	4.57E-01	6.67E-01
5.00E-02	5.03E-01	4.97E-01	4.14E-01	6.51E-01
