#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	9.30E-02	9.07E-01	7.77E-01	8.21E-01
1.50E-02	1.39E-01	8.61E-01	7.38E-01	8.03E-01
2.00E-02	1.83E-01	8.17E-01	7.00E-01	7.84E-01
2.50E-02	2.32E-01	7.68E-01	6.58E-01	7.63E-01
3.00E-02	2.81E-01	7.19E-01	6.16E-01	7.43E-01
3.50E-02	3.35E-01	6.65E-01	5.70E-01	7.22E-01
4.00E-02	3.85E-01	6.15E-01	5.27E-01	7.01E-01
4.50E-02	4.38E-01	5.62E-01	4.82E-01	6.82E-01
5.00E-02	4.86E-01	5.14E-01	4.41E-01	6.63E-01
