# (Pid,Ps)=(4.500000e-02,1.000000e-02) Nseg=200 WinSize=10 [0]
# InnerCB: ICB/2/5_07_2.bin
# Gtable:  Gtable/5/045_010.bin
# InnerCodebook: beta=5(1024) nu=2
# InnerCodebook: B(B2p)=7(128) 7(128) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=5(1024) nu=2 N=1000 Dmax=50
# B=7,7,
# NBIDSchannel: N=1000 Q=4 Dmax=50 (Pid,Ps)=(4.500000e-02,1.000000e-02)
# FBalg4: Nseg=200 Dmax=50(w=101)
# FBalg4: Gtable: Gtable/5/045_010.bin
# Gtable: beta=5 (Pid,Ps,Ptrn)=(4.500000e-02,1.000000e-02,9.100000e-01) Pth=1.000000e-10
# Gtable: beta4p=1024 beta4pp=1048576
# Gtable::Gtable len=0 cnt=1024
# Gtable::Gtable len=1 cnt=4096
# Gtable::Gtable len=2 cnt=16384
# Gtable::Gtable len=3 cnt=65536
# Gtable::Gtable len=4 cnt=241636
# Gtable::Gtable len=5 cnt=826768
# Gtable::Gtable len=6 cnt=1541824
# Gtable::Gtable len=7 cnt=2651728
# Gtable::Gtable len=8 cnt=1264036
# Gtable::Gtable len=9 cnt=204496
# Gtable::Gtable len=10 cnt=31744
# FBalg4: beta=5(1024) (Pid,Ps)=(4.500000e-02,1.000000e-02) Pth=1.000000e-10 N=1000
# StatICB: nu=2 beta=5 beta4p=1024 Bsum=14 HdThNum=20 HdThStep=5.00e-02
# StatICB: B=7,7,
# StatICB: HdThList 9.50e-01,9.00e-01,8.50e-01,8.00e-01,7.50e-01,7.00e-01,6.50e-01,6.00e-01,5.50e-01,5.00e-01,4.50e-01,4.00e-01,3.50e-01,3.00e-01,2.50e-01,2.00e-01,1.50e-01,1.00e-01,5.00e-02,1.00e-10,
0015(999) (2.55e+00 2.30e+00) XE:2.30e-01 (1.28e+00 1.32e+00 | 1.12e+00 1.10e+00)
0030(985) (2.41e+00 2.30e+00) XE:2.30e-01 (1.34e+00 1.32e+00 | 1.08e+00 1.09e+00)
0045(980) (2.74e+00 2.32e+00) XE:2.32e-01 (1.35e+00 1.33e+00 | 1.06e+00 1.09e+00)
0060(1016) (2.03e+00 2.32e+00) XE:2.32e-01 (1.30e+00 1.33e+00 | 1.21e+00 1.10e+00)
0075(1011) (1.47e+00 2.31e+00) XE:2.31e-01 (1.38e+00 1.33e+00 | 1.01e+00 1.09e+00)
0090(1004) (2.55e+00 2.31e+00) XE:2.31e-01 (1.32e+00 1.33e+00 | 1.05e+00 1.10e+00)
0105(997) (2.79e+00 2.32e+00) XE:2.32e-01 (1.35e+00 1.33e+00 | 1.10e+00 1.10e+00)
0120(1014) (1.98e+00 2.30e+00) XE:2.30e-01 (1.30e+00 1.33e+00 | 1.12e+00 1.10e+00)
0135(1010) (1.85e+00 2.28e+00) XE:2.28e-01 (1.36e+00 1.33e+00 | 1.15e+00 1.10e+00)
0150(995) (2.12e+00 2.29e+00) XE:2.29e-01 (1.34e+00 1.33e+00 | 1.03e+00 1.10e+00)
0165(982) (3.01e+00 2.30e+00) XE:2.30e-01 (1.31e+00 1.33e+00 | 1.16e+00 1.10e+00)
0180(991) (2.55e+00 2.30e+00) XE:2.30e-01 (1.33e+00 1.33e+00 | 1.09e+00 1.10e+00)
0195(1006) (2.25e+00 2.31e+00) XE:2.31e-01 (1.35e+00 1.33e+00 | 1.12e+00 1.10e+00)
0210(993) (2.36e+00 2.32e+00) XE:2.32e-01 (1.35e+00 1.33e+00 | 1.20e+00 1.10e+00)
0224(995) (1.75e+00 2.32e+00) XE:2.32e-01 (1.32e+00 1.33e+00 | 1.10e+00 1.10e+00)
0239(989) (2.46e+00 2.32e+00) XE:2.32e-01 (1.28e+00 1.33e+00 | 1.12e+00 1.10e+00)
0254(994) (2.14e+00 2.32e+00) XE:2.32e-01 (1.32e+00 1.33e+00 | 1.05e+00 1.10e+00)
0269(1007) (2.21e+00 2.32e+00) XE:2.32e-01 (1.32e+00 1.33e+00 | 1.04e+00 1.10e+00)
0284(1003) (2.05e+00 2.32e+00) XE:2.32e-01 (1.34e+00 1.33e+00 | 1.09e+00 1.10e+00)
0299(986) (2.65e+00 2.32e+00) XE:2.32e-01 (1.34e+00 1.33e+00 | 1.12e+00 1.10e+00)
0314(999) (2.13e+00 2.32e+00) XE:2.32e-01 (1.30e+00 1.33e+00 | 1.13e+00 1.10e+00)
0329(991) (2.34e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 9.85e-01 1.10e+00)
0344(1000) (2.24e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 1.10e+00 1.10e+00)
0359(1017) (2.10e+00 2.33e+00) XE:2.33e-01 (1.36e+00 1.33e+00 | 1.11e+00 1.10e+00)
0374(993) (2.40e+00 2.34e+00) XE:2.34e-01 (1.31e+00 1.33e+00 | 1.00e+00 1.10e+00)
0389(979) (2.91e+00 2.34e+00) XE:2.34e-01 (1.35e+00 1.33e+00 | 9.69e-01 1.10e+00)
0403(1003) (2.80e+00 2.34e+00) XE:2.34e-01 (1.32e+00 1.33e+00 | 1.01e+00 1.10e+00)
0418(1002) (2.08e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.04e+00 1.10e+00)
0433(1007) (2.15e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.05e+00 1.10e+00)
0448(1000) (2.63e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.23e+00 1.10e+00)
0463(1004) (2.05e+00 2.33e+00) XE:2.33e-01 (1.36e+00 1.33e+00 | 1.14e+00 1.10e+00)
0478(1009) (2.40e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.17e+00 1.10e+00)
0493(994) (2.44e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.08e+00 1.10e+00)
0508(1012) (2.28e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.16e+00 1.10e+00)
0523(991) (2.43e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 9.71e-01 1.10e+00)
0538(1008) (2.02e+00 2.33e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 1.08e+00 1.10e+00)
0553(997) (2.11e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.11e+00 1.10e+00)
0568(995) (2.32e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.06e+00 1.10e+00)
0583(998) (2.05e+00 2.33e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 9.40e-01 1.10e+00)
0598(1008) (1.97e+00 2.33e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 1.19e+00 1.10e+00)
0612(1000) (2.61e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.02e+00 1.10e+00)
0627(1015) (2.46e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.02e+00 1.10e+00)
0642(998) (2.69e+00 2.32e+00) XE:2.32e-01 (1.37e+00 1.33e+00 | 1.11e+00 1.10e+00)
0657(1010) (2.41e+00 2.32e+00) XE:2.32e-01 (1.36e+00 1.33e+00 | 1.21e+00 1.10e+00)
0672(993) (2.28e+00 2.32e+00) XE:2.32e-01 (1.32e+00 1.33e+00 | 1.09e+00 1.10e+00)
0687(1017) (2.85e+00 2.32e+00) XE:2.32e-01 (1.37e+00 1.33e+00 | 1.22e+00 1.10e+00)
0702(1002) (2.17e+00 2.32e+00) XE:2.32e-01 (1.37e+00 1.33e+00 | 1.13e+00 1.10e+00)
0717(996) (2.54e+00 2.33e+00) XE:2.33e-01 (1.36e+00 1.33e+00 | 1.19e+00 1.10e+00)
0732(1009) (2.07e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 1.13e+00 1.10e+00)
0747(1004) (2.72e+00 2.33e+00) XE:2.33e-01 (1.31e+00 1.33e+00 | 1.11e+00 1.10e+00)
0762(982) (2.42e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 1.05e+00 1.10e+00)
0777(1008) (2.20e+00 2.32e+00) XE:2.32e-01 (1.37e+00 1.33e+00 | 1.10e+00 1.10e+00)
0792(1015) (2.08e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.08e+00 1.10e+00)
0806(979) (2.54e+00 2.33e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 9.93e-01 1.10e+00)
0821(999) (2.37e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.06e+00 1.10e+00)
0836(990) (2.43e+00 2.33e+00) XE:2.33e-01 (1.38e+00 1.33e+00 | 1.03e+00 1.10e+00)
0851(1005) (2.21e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.17e+00 1.10e+00)
0866(997) (2.18e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 1.03e+00 1.10e+00)
0881(1002) (1.76e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.16e+00 1.10e+00)
0896(1000) (2.07e+00 2.33e+00) XE:2.33e-01 (1.37e+00 1.33e+00 | 1.11e+00 1.10e+00)
0911(1001) (1.80e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.11e+00 1.10e+00)
0926(1011) (2.18e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.15e+00 1.10e+00)
0941(995) (2.98e+00 2.33e+00) XE:2.33e-01 (1.29e+00 1.33e+00 | 1.06e+00 1.10e+00)
0956(974) (2.60e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.04e+00 1.10e+00)
0971(994) (2.19e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.10e+00 1.10e+00)
0986(990) (2.63e+00 2.33e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 1.10e+00 1.10e+00)
1001(997) (2.69e+00 2.33e+00) XE:2.33e-01 (1.36e+00 1.33e+00 | 1.16e+00 1.10e+00)
1015(1006) (2.15e+00 2.33e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 1.09e+00 1.10e+00)
1030(1000) (2.65e+00 2.33e+00) XE:2.33e-01 (1.37e+00 1.33e+00 | 1.03e+00 1.10e+00)
1045(1001) (2.43e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.19e+00 1.10e+00)
1060(1001) (4.47e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.09e+00 1.10e+00)
1075(1014) (1.94e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.17e+00 1.10e+00)
1090(1006) (2.22e+00 2.33e+00) XE:2.33e-01 (1.37e+00 1.33e+00 | 1.10e+00 1.10e+00)
1105(997) (1.81e+00 2.33e+00) XE:2.33e-01 (1.31e+00 1.33e+00 | 1.15e+00 1.10e+00)
1120(1004) (2.04e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.12e+00 1.10e+00)
1135(989) (2.54e+00 2.33e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 1.05e+00 1.10e+00)
1150(999) (2.47e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.12e+00 1.10e+00)
1165(1008) (2.14e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.17e+00 1.10e+00)
1180(1012) (2.15e+00 2.33e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 1.11e+00 1.10e+00)
1195(994) (2.74e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.16e+00 1.10e+00)
1210(998) (2.00e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.13e+00 1.10e+00)
1224(992) (2.54e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.18e+00 1.10e+00)
1239(1004) (1.84e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.06e+00 1.10e+00)
1254(997) (2.26e+00 2.33e+00) XE:2.33e-01 (1.29e+00 1.33e+00 | 1.11e+00 1.10e+00)
1269(988) (2.90e+00 2.33e+00) XE:2.33e-01 (1.28e+00 1.33e+00 | 1.02e+00 1.10e+00)
1284(1005) (1.85e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.16e+00 1.10e+00)
1299(1001) (2.19e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 1.08e+00 1.10e+00)
1314(994) (2.81e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.10e+00 1.10e+00)
1329(1002) (2.74e+00 2.33e+00) XE:2.33e-01 (1.31e+00 1.33e+00 | 1.04e+00 1.10e+00)
1344(972) (2.37e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 1.04e+00 1.10e+00)
1359(999) (2.47e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 1.01e+00 1.10e+00)
1374(1015) (2.11e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.16e+00 1.10e+00)
1389(1007) (1.78e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 9.28e-01 1.10e+00)
1403(1013) (2.31e+00 2.33e+00) XE:2.33e-01 (1.31e+00 1.33e+00 | 1.08e+00 1.10e+00)
1418(1001) (2.42e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.20e+00 1.10e+00)
1433(996) (2.47e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 1.08e+00 1.10e+00)
1448(1005) (2.13e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.15e+00 1.10e+00)
1463(1001) (2.12e+00 2.33e+00) XE:2.33e-01 (1.31e+00 1.33e+00 | 1.03e+00 1.10e+00)
1478(991) (2.11e+00 2.33e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 1.20e+00 1.10e+00)
1493(994) (2.55e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.11e+00 1.10e+00)
1508(993) (2.52e+00 2.33e+00) XE:2.33e-01 (1.28e+00 1.33e+00 | 1.07e+00 1.10e+00)
1523(993) (2.37e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 1.12e+00 1.10e+00)
1538(1010) (2.54e+00 2.33e+00) XE:2.33e-01 (1.29e+00 1.33e+00 | 1.11e+00 1.10e+00)
1553(984) (2.76e+00 2.33e+00) XE:2.33e-01 (1.33e+00 1.33e+00 | 1.18e+00 1.10e+00)
1568(1007) (1.70e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.02e+00 1.10e+00)
1583(1001) (2.35e+00 2.33e+00) XE:2.33e-01 (1.29e+00 1.33e+00 | 1.13e+00 1.10e+00)
1598(997) (1.95e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.17e+00 1.10e+00)
1612(983) (2.27e+00 2.33e+00) XE:2.33e-01 (1.36e+00 1.33e+00 | 1.02e+00 1.10e+00)
1627(997) (1.91e+00 2.33e+00) XE:2.33e-01 (1.30e+00 1.33e+00 | 1.13e+00 1.10e+00)
1642(1015) (2.27e+00 2.33e+00) XE:2.33e-01 (1.36e+00 1.33e+00 | 1.17e+00 1.10e+00)
1657(1005) (2.43e+00 2.33e+00) XE:2.33e-01 (1.31e+00 1.33e+00 | 1.07e+00 1.10e+00)
1672(993) (2.43e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.03e+00 1.10e+00)
1687(985) (2.40e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.12e+00 1.10e+00)
1702(1002) (1.95e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.07e+00 1.10e+00)
1717(1009) (2.17e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.28e+00 1.10e+00)
1732(1003) (2.11e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.11e+00 1.10e+00)
1747(998) (1.96e+00 2.33e+00) XE:2.33e-01 (1.29e+00 1.33e+00 | 1.17e+00 1.10e+00)
1762(993) (2.34e+00 2.33e+00) XE:2.33e-01 (1.29e+00 1.33e+00 | 1.07e+00 1.10e+00)
1777(995) (2.42e+00 2.33e+00) XE:2.33e-01 (1.32e+00 1.33e+00 | 1.06e+00 1.10e+00)
1792(987) (2.80e+00 2.33e+00) XE:2.33e-01 (1.39e+00 1.33e+00 | 1.13e+00 1.10e+00)
1806(996) (2.16e+00 2.33e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 1.02e+00 1.10e+00)
1821(998) (2.41e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.11e+00 1.10e+00)
1836(993) (2.73e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.08e+00 1.10e+00)
1851(999) (2.67e+00 2.33e+00) XE:2.33e-01 (1.35e+00 1.33e+00 | 1.09e+00 1.10e+00)
