# (Pid,Ps)=(2.500000e-02,1.000000e-02) Nseg=250 WinSize=10 [0]
# InnerCB: ICB/1/4_06_1b.bin
# Gtable:  Gtable/4/025_010.bin
# InnerCodebook: beta=4(256) nu=1
# InnerCodebook: B(B2p)=6(64) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=4(256) N=1000 Dmax=30
# NBIDSchannel: N=1000 Q=4 Dmax=30 (Pid,Ps)=(2.500000e-02,1.000000e-02)
# FBalg4: Nseg=250 Dmax=30(w=61)
# FBalg4: Gtable: Gtable/4/025_010.bin
# Gtable: beta=4 (Pid,Ps,Ptrn)=(2.500000e-02,1.000000e-02,9.500000e-01) Pth=1.000000e-10
# Gtable: beta4p=256 beta4pp=65536
# Gtable::Gtable len=0 cnt=256
# Gtable::Gtable len=1 cnt=1024
# Gtable::Gtable len=2 cnt=4096
# Gtable::Gtable len=3 cnt=16384
# Gtable::Gtable len=4 cnt=65536
# Gtable::Gtable len=5 cnt=153172
# Gtable::Gtable len=6 cnt=126472
# Gtable::Gtable len=7 cnt=126700
# Gtable::Gtable len=8 cnt=6400
# FBalg4: beta=4(256) (Pid,Ps)=(2.500000e-02,1.000000e-02) Pth=1.000000e-10 N=1000
0094(1001) (1.41e+00 1.88e+00) XE:2.35e-01 (1.35e+00 1.34e+00 | 1.90e+00 1.88e+00)
0190(998) (2.22e+00 1.85e+00) XE:2.32e-01 (1.36e+00 1.33e+00 | 1.72e+00 1.88e+00)
0287(1002) (2.08e+00 1.89e+00) XE:2.36e-01 (1.33e+00 1.33e+00 | 1.91e+00 1.87e+00)
0384(999) (1.86e+00 1.87e+00) XE:2.34e-01 (1.33e+00 1.33e+00 | 1.81e+00 1.87e+00)
0481(998) (1.25e+00 1.86e+00) XE:2.33e-01 (1.31e+00 1.33e+00 | 1.86e+00 1.87e+00)
0577(994) (2.43e+00 1.85e+00) XE:2.32e-01 (1.32e+00 1.33e+00 | 2.13e+00 1.87e+00)
0674(997) (1.11e+00 1.86e+00) XE:2.32e-01 (1.34e+00 1.33e+00 | 1.88e+00 1.87e+00)
0769(1012) (2.67e+00 1.86e+00) XE:2.33e-01 (1.34e+00 1.33e+00 | 1.99e+00 1.87e+00)
0865(999) (1.92e+00 1.86e+00) XE:2.33e-01 (1.31e+00 1.33e+00 | 1.93e+00 1.87e+00)
0961(1005) (3.15e+00 1.88e+00) XE:2.34e-01 (1.31e+00 1.33e+00 | 1.72e+00 1.87e+00)
1054(996) (3.18e+00 1.88e+00) XE:2.35e-01 (1.33e+00 1.33e+00 | 1.89e+00 1.87e+00)
1151(1008) (2.55e+00 1.88e+00) XE:2.34e-01 (1.30e+00 1.33e+00 | 1.79e+00 1.87e+00)
1248(1001) (1.97e+00 1.88e+00) XE:2.35e-01 (1.35e+00 1.33e+00 | 1.82e+00 1.87e+00)
1344(993) (1.44e+00 1.88e+00) XE:2.35e-01 (1.32e+00 1.33e+00 | 1.81e+00 1.87e+00)
1441(1002) (1.99e+00 1.88e+00) XE:2.35e-01 (1.34e+00 1.33e+00 | 1.83e+00 1.87e+00)
1538(999) (1.64e+00 1.88e+00) XE:2.35e-01 (1.32e+00 1.33e+00 | 1.71e+00 1.87e+00)
1634(993) (2.18e+00 1.88e+00) XE:2.34e-01 (1.35e+00 1.33e+00 | 1.85e+00 1.87e+00)
1731(998) (1.81e+00 1.87e+00) XE:2.34e-01 (1.35e+00 1.33e+00 | 1.80e+00 1.87e+00)
1828(998) (1.74e+00 1.88e+00) XE:2.35e-01 (1.34e+00 1.33e+00 | 2.00e+00 1.87e+00)
