# (Pid,Ps)=(3.500000e-02,1.000000e-03) Nseg=250 WinSize=10 [0]
# InnerCB: ICB/1/4_05_2.bin
# Gtable:  Gtable/4/035_001.bin
# InnerCodebook: beta=4(256) nu=2
# InnerCodebook: B(B2p)=5(32) 5(32) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=4(256) nu=2 N=1000 Dmax=40
# B=5,5,
# NBIDSchannel: N=1000 Q=4 Dmax=40 (Pid,Ps)=(3.500000e-02,1.000000e-03)
# FBalg4: Nseg=250 Dmax=40(w=81)
# FBalg4: Gtable: Gtable/4/035_001.bin
# Gtable: beta=4 (Pid,Ps,Ptrn)=(3.500000e-02,1.000000e-03,9.300000e-01) Pth=1.000000e-10
# Gtable: beta4p=256 beta4pp=65536
# Gtable::Gtable len=0 cnt=256
# Gtable::Gtable len=1 cnt=1024
# Gtable::Gtable len=2 cnt=4096
# Gtable::Gtable len=3 cnt=13732
# Gtable::Gtable len=4 cnt=42520
# Gtable::Gtable len=5 cnt=57292
# Gtable::Gtable len=6 cnt=107608
# Gtable::Gtable len=7 cnt=15676
# Gtable::Gtable len=8 cnt=6400
# FBalg4: beta=4(256) (Pid,Ps)=(3.500000e-02,1.000000e-03) Pth=1.000000e-10 N=1000
# StatICB: nu=2 beta=4 beta4p=256 Bsum=10 HdThNum=20 HdThStep=5.00e-02
# StatICB: B=5,5,
# StatICB: HdThList 9.50e-01,9.00e-01,8.50e-01,8.00e-01,7.50e-01,7.00e-01,6.50e-01,6.00e-01,5.50e-01,5.00e-01,4.50e-01,4.00e-01,3.50e-01,3.00e-01,2.50e-01,2.00e-01,1.50e-01,1.00e-01,5.00e-02,1.00e-10,
0076(1005) (1.34e+00 1.22e+00) XE:1.52e-01 (1.16e+00 1.14e+00 | 5.17e-01 5.02e-01)
0157(995) (1.43e+00 1.20e+00) XE:1.50e-01 (1.15e+00 1.14e+00 | 5.53e-01 5.03e-01)
0238(994) (1.31e+00 1.21e+00) XE:1.52e-01 (1.12e+00 1.14e+00 | 4.84e-01 5.03e-01)
0319(998) (1.19e+00 1.24e+00) XE:1.55e-01 (1.13e+00 1.14e+00 | 5.31e-01 5.03e-01)
0400(1001) (1.21e+00 1.24e+00) XE:1.56e-01 (1.12e+00 1.14e+00 | 4.78e-01 5.02e-01)
0481(1000) (1.06e+00 1.24e+00) XE:1.55e-01 (1.15e+00 1.14e+00 | 5.13e-01 5.01e-01)
0562(1007) (1.27e+00 1.24e+00) XE:1.54e-01 (1.15e+00 1.14e+00 | 4.92e-01 5.01e-01)
0644(978) (1.41e+00 1.23e+00) XE:1.54e-01 (1.14e+00 1.14e+00 | 5.21e-01 5.00e-01)
0725(993) (1.18e+00 1.23e+00) XE:1.54e-01 (1.15e+00 1.14e+00 | 5.19e-01 5.00e-01)
0806(990) (1.41e+00 1.24e+00) XE:1.55e-01 (1.14e+00 1.14e+00 | 5.03e-01 5.00e-01)
0887(994) (1.25e+00 1.24e+00) XE:1.55e-01 (1.16e+00 1.14e+00 | 5.23e-01 5.00e-01)
0968(1007) (1.19e+00 1.24e+00) XE:1.55e-01 (1.13e+00 1.14e+00 | 5.09e-01 5.00e-01)
1049(998) (1.78e+00 1.24e+00) XE:1.55e-01 (1.13e+00 1.14e+00 | 4.92e-01 5.00e-01)
1130(997) (1.09e+00 1.24e+00) XE:1.55e-01 (1.13e+00 1.14e+00 | 4.76e-01 5.00e-01)
1212(991) (1.13e+00 1.24e+00) XE:1.55e-01 (1.15e+00 1.14e+00 | 5.25e-01 5.00e-01)
