# (Pid,Ps)=(5.000000e-02,1.000000e-03) Nseg=200 WinSize=10 [0]
# InnerCB: ICB/1/5_09_1.bin
# Gtable:  Gtable/5/050_001.bin
# InnerCodebook: beta=5(1024) nu=1
# InnerCodebook: B(B2p)=9(512) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=5(1024) N=1000 Dmax=55
# NBIDSchannel: N=1000 Q=4 Dmax=55 (Pid,Ps)=(5.000000e-02,1.000000e-03)
# FBalg4: Nseg=200 Dmax=55(w=111)
# FBalg4: Gtable: Gtable/5/050_001.bin
# Gtable: beta=5 (Pid,Ps,Ptrn)=(5.000000e-02,1.000000e-03,9.000000e-01) Pth=1.000000e-10
# Gtable: beta4p=1024 beta4pp=1048576
# Gtable::Gtable len=0 cnt=1024
# Gtable::Gtable len=1 cnt=4096
# Gtable::Gtable len=2 cnt=16384
# Gtable::Gtable len=3 cnt=60508
# Gtable::Gtable len=4 cnt=156904
# Gtable::Gtable len=5 cnt=451540
# Gtable::Gtable len=6 cnt=491392
# Gtable::Gtable len=7 cnt=905716
# Gtable::Gtable len=8 cnt=207040
# Gtable::Gtable len=9 cnt=100348
# Gtable::Gtable len=10 cnt=31744
# FBalg4: beta=5(1024) (Pid,Ps)=(5.000000e-02,1.000000e-03) Pth=1.000000e-10 N=1000
0019(989) (5.51e+00 5.46e+00) XE:5.46e-01 (1.23e+00 1.21e+00 | 1.19e+00 1.25e+00)
0038(1003) (6.16e+00 5.49e+00) XE:5.49e-01 (1.22e+00 1.21e+00 | 1.28e+00 1.26e+00)
0057(962) (6.54e+00 5.46e+00) XE:5.46e-01 (1.21e+00 1.21e+00 | 1.34e+00 1.26e+00)
0075(1010) (5.14e+00 5.46e+00) XE:5.46e-01 (1.21e+00 1.21e+00 | 1.21e+00 1.25e+00)
0094(1002) (4.93e+00 5.51e+00) XE:5.51e-01 (1.21e+00 1.21e+00 | 1.34e+00 1.25e+00)
0113(979) (5.14e+00 5.46e+00) XE:5.46e-01 (1.21e+00 1.21e+00 | 1.16e+00 1.25e+00)
0132(1014) (6.17e+00 5.47e+00) XE:5.47e-01 (1.22e+00 1.21e+00 | 1.15e+00 1.25e+00)
0150(994) (4.78e+00 5.46e+00) XE:5.46e-01 (1.21e+00 1.21e+00 | 1.36e+00 1.25e+00)
0169(993) (5.67e+00 5.45e+00) XE:5.45e-01 (1.21e+00 1.21e+00 | 1.31e+00 1.25e+00)
0188(1000) (4.74e+00 5.46e+00) XE:5.46e-01 (1.20e+00 1.21e+00 | 1.19e+00 1.25e+00)
0206(995) (5.64e+00 5.47e+00) XE:5.47e-01 (1.19e+00 1.21e+00 | 1.32e+00 1.25e+00)
0225(991) (5.86e+00 5.46e+00) XE:5.46e-01 (1.21e+00 1.21e+00 | 1.18e+00 1.25e+00)
0244(1006) (5.45e+00 5.46e+00) XE:5.46e-01 (1.18e+00 1.21e+00 | 1.25e+00 1.25e+00)
0263(1008) (4.73e+00 5.46e+00) XE:5.46e-01 (1.20e+00 1.21e+00 | 1.28e+00 1.25e+00)
0281(1021) (4.53e+00 5.45e+00) XE:5.45e-01 (1.23e+00 1.21e+00 | 1.21e+00 1.25e+00)
0300(1002) (5.29e+00 5.44e+00) XE:5.44e-01 (1.21e+00 1.21e+00 | 1.26e+00 1.25e+00)
0319(995) (5.39e+00 5.42e+00) XE:5.42e-01 (1.20e+00 1.21e+00 | 1.36e+00 1.25e+00)
0338(992) (5.26e+00 5.42e+00) XE:5.42e-01 (1.22e+00 1.21e+00 | 1.21e+00 1.25e+00)
0356(986) (5.53e+00 5.43e+00) XE:5.43e-01 (1.17e+00 1.21e+00 | 1.18e+00 1.25e+00)
0375(999) (4.93e+00 5.43e+00) XE:5.43e-01 (1.21e+00 1.21e+00 | 1.26e+00 1.25e+00)
0394(1022) (5.45e+00 5.43e+00) XE:5.43e-01 (1.22e+00 1.21e+00 | 1.13e+00 1.25e+00)
0412(997) (5.60e+00 5.43e+00) XE:5.43e-01 (1.20e+00 1.21e+00 | 1.35e+00 1.25e+00)
0431(997) (5.67e+00 5.43e+00) XE:5.43e-01 (1.22e+00 1.21e+00 | 1.15e+00 1.25e+00)
0450(995) (7.87e+00 5.43e+00) XE:5.43e-01 (1.22e+00 1.21e+00 | 1.22e+00 1.25e+00)
0469(1011) (4.78e+00 5.43e+00) XE:5.43e-01 (1.19e+00 1.21e+00 | 1.27e+00 1.25e+00)
0487(1015) (4.85e+00 5.42e+00) XE:5.42e-01 (1.24e+00 1.21e+00 | 1.30e+00 1.25e+00)
0506(997) (5.60e+00 5.41e+00) XE:5.41e-01 (1.19e+00 1.21e+00 | 1.29e+00 1.25e+00)
0525(999) (5.08e+00 5.41e+00) XE:5.41e-01 (1.21e+00 1.21e+00 | 1.28e+00 1.25e+00)
0543(1008) (5.05e+00 5.41e+00) XE:5.41e-01 (1.20e+00 1.21e+00 | 1.24e+00 1.25e+00)
0562(991) (4.60e+00 5.40e+00) XE:5.40e-01 (1.21e+00 1.21e+00 | 1.26e+00 1.25e+00)
0581(993) (5.72e+00 5.41e+00) XE:5.41e-01 (1.22e+00 1.21e+00 | 1.23e+00 1.25e+00)
0600(997) (5.21e+00 5.40e+00) XE:5.40e-01 (1.24e+00 1.21e+00 | 1.24e+00 1.25e+00)
0618(1018) (5.58e+00 5.40e+00) XE:5.40e-01 (1.22e+00 1.21e+00 | 1.33e+00 1.25e+00)
0637(1001) (5.65e+00 5.40e+00) XE:5.40e-01 (1.25e+00 1.21e+00 | 1.32e+00 1.25e+00)
0656(988) (4.89e+00 5.40e+00) XE:5.40e-01 (1.22e+00 1.21e+00 | 1.29e+00 1.25e+00)
0674(1013) (5.17e+00 5.40e+00) XE:5.40e-01 (1.22e+00 1.21e+00 | 1.16e+00 1.25e+00)
0693(1004) (5.17e+00 5.40e+00) XE:5.40e-01 (1.19e+00 1.21e+00 | 1.27e+00 1.25e+00)
0712(985) (5.64e+00 5.40e+00) XE:5.40e-01 (1.20e+00 1.21e+00 | 1.13e+00 1.25e+00)
0731(988) (5.25e+00 5.41e+00) XE:5.41e-01 (1.23e+00 1.21e+00 | 1.40e+00 1.25e+00)
0749(990) (5.06e+00 5.41e+00) XE:5.41e-01 (1.20e+00 1.21e+00 | 1.27e+00 1.25e+00)
0768(1007) (4.59e+00 5.41e+00) XE:5.41e-01 (1.22e+00 1.21e+00 | 1.34e+00 1.25e+00)
0787(994) (6.49e+00 5.41e+00) XE:5.41e-01 (1.24e+00 1.21e+00 | 1.29e+00 1.25e+00)
0806(994) (5.01e+00 5.41e+00) XE:5.41e-01 (1.18e+00 1.21e+00 | 1.16e+00 1.25e+00)
0824(998) (6.25e+00 5.41e+00) XE:5.41e-01 (1.21e+00 1.21e+00 | 1.27e+00 1.25e+00)
0843(1001) (6.17e+00 5.41e+00) XE:5.41e-01 (1.20e+00 1.21e+00 | 1.28e+00 1.25e+00)
0862(1014) (5.64e+00 5.41e+00) XE:5.41e-01 (1.18e+00 1.21e+00 | 1.22e+00 1.25e+00)
0880(1010) (4.84e+00 5.41e+00) XE:5.41e-01 (1.19e+00 1.21e+00 | 1.28e+00 1.25e+00)
0899(1013) (5.00e+00 5.41e+00) XE:5.41e-01 (1.19e+00 1.21e+00 | 1.38e+00 1.25e+00)
0918(1008) (4.88e+00 5.41e+00) XE:5.41e-01 (1.23e+00 1.21e+00 | 1.34e+00 1.25e+00)
0937(1017) (5.74e+00 5.41e+00) XE:5.41e-01 (1.18e+00 1.21e+00 | 1.24e+00 1.25e+00)
0955(1000) (5.86e+00 5.41e+00) XE:5.41e-01 (1.24e+00 1.21e+00 | 1.23e+00 1.25e+00)
0974(998) (5.06e+00 5.41e+00) XE:5.41e-01 (1.20e+00 1.21e+00 | 1.29e+00 1.25e+00)
0993(1023) (6.40e+00 5.41e+00) XE:5.41e-01 (1.20e+00 1.21e+00 | 1.33e+00 1.25e+00)
1012(991) (4.97e+00 5.41e+00) XE:5.41e-01 (1.23e+00 1.21e+00 | 1.29e+00 1.25e+00)
1030(988) (5.28e+00 5.40e+00) XE:5.40e-01 (1.22e+00 1.21e+00 | 1.28e+00 1.25e+00)
1049(1007) (5.38e+00 5.41e+00) XE:5.41e-01 (1.20e+00 1.21e+00 | 1.26e+00 1.25e+00)
1068(1002) (4.72e+00 5.41e+00) XE:5.41e-01 (1.25e+00 1.21e+00 | 1.29e+00 1.25e+00)
1087(1017) (4.68e+00 5.41e+00) XE:5.41e-01 (1.23e+00 1.21e+00 | 1.30e+00 1.25e+00)
1105(992) (5.58e+00 5.41e+00) XE:5.41e-01 (1.21e+00 1.21e+00 | 1.20e+00 1.25e+00)
1124(998) (5.56e+00 5.41e+00) XE:5.41e-01 (1.21e+00 1.21e+00 | 1.26e+00 1.25e+00)
1143(994) (5.46e+00 5.41e+00) XE:5.41e-01 (1.22e+00 1.21e+00 | 1.17e+00 1.25e+00)
1161(974) (6.09e+00 5.41e+00) XE:5.41e-01 (1.20e+00 1.21e+00 | 1.30e+00 1.25e+00)
1180(1004) (5.05e+00 5.41e+00) XE:5.41e-01 (1.21e+00 1.21e+00 | 1.19e+00 1.25e+00)
1199(989) (6.17e+00 5.41e+00) XE:5.41e-01 (1.21e+00 1.21e+00 | 1.25e+00 1.25e+00)
1218(984) (6.82e+00 5.41e+00) XE:5.41e-01 (1.20e+00 1.21e+00 | 1.30e+00 1.25e+00)
1236(1005) (4.81e+00 5.41e+00) XE:5.41e-01 (1.24e+00 1.21e+00 | 1.21e+00 1.25e+00)
1255(1003) (5.15e+00 5.41e+00) XE:5.41e-01 (1.21e+00 1.21e+00 | 1.33e+00 1.25e+00)
1274(1010) (5.82e+00 5.41e+00) XE:5.41e-01 (1.21e+00 1.21e+00 | 1.33e+00 1.25e+00)
1292(1004) (5.97e+00 5.41e+00) XE:5.41e-01 (1.23e+00 1.21e+00 | 1.31e+00 1.25e+00)
1311(1009) (4.58e+00 5.41e+00) XE:5.41e-01 (1.21e+00 1.21e+00 | 1.28e+00 1.25e+00)
