# (Pid,Ps)=(5.000000e-02,1.000000e-02) Nseg=200 WinSize=10 [0]
# InnerCB: ICB/1/5_08_2.bin
# Gtable:  Gtable/5/050_010.bin
# InnerCodebook: beta=5(1024) nu=2
# InnerCodebook: B(B2p)=8(256) 8(256) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=5(1024) N=1000 Dmax=55
# NBIDSchannel: N=1000 Q=4 Dmax=55 (Pid,Ps)=(5.000000e-02,1.000000e-02)
# FBalg4: Nseg=200 Dmax=55(w=111)
# FBalg4: Gtable: Gtable/5/050_010.bin
# Gtable: beta=5 (Pid,Ps,Ptrn)=(5.000000e-02,1.000000e-02,9.000000e-01) Pth=1.000000e-10
# Gtable: beta4p=1024 beta4pp=1048576
# Gtable::Gtable len=0 cnt=1024
# Gtable::Gtable len=1 cnt=4096
# Gtable::Gtable len=2 cnt=16384
# Gtable::Gtable len=3 cnt=65536
# Gtable::Gtable len=4 cnt=241636
# Gtable::Gtable len=5 cnt=828232
# Gtable::Gtable len=6 cnt=1541824
# Gtable::Gtable len=7 cnt=2773420
# Gtable::Gtable len=8 cnt=1264036
# Gtable::Gtable len=9 cnt=446308
# Gtable::Gtable len=10 cnt=31744
# FBalg4: beta=5(1024) (Pid,Ps)=(5.000000e-02,1.000000e-02) Pth=1.000000e-10 N=1000
0015(1000) (3.60e+00 3.66e+00) XE:3.66e-01 (1.21e+00 1.21e+00 | 6.74e-01 6.77e-01)
0031(1010) (3.55e+00 3.88e+00) XE:3.88e-01 (1.22e+00 1.21e+00 | 7.14e-01 6.80e-01)
0046(991) (4.06e+00 3.88e+00) XE:3.88e-01 (1.21e+00 1.21e+00 | 6.28e-01 6.74e-01)
0061(1000) (4.08e+00 3.93e+00) XE:3.93e-01 (1.20e+00 1.21e+00 | 6.90e-01 6.74e-01)
0077(1003) (2.82e+00 3.89e+00) XE:3.89e-01 (1.19e+00 1.21e+00 | 6.82e-01 6.76e-01)
0092(1017) (3.03e+00 3.92e+00) XE:3.92e-01 (1.19e+00 1.21e+00 | 6.72e-01 6.76e-01)
0108(1005) (2.97e+00 3.93e+00) XE:3.93e-01 (1.24e+00 1.21e+00 | 7.25e-01 6.77e-01)
0123(998) (4.11e+00 3.92e+00) XE:3.92e-01 (1.22e+00 1.21e+00 | 6.56e-01 6.76e-01)
0138(1005) (3.97e+00 3.91e+00) XE:3.91e-01 (1.20e+00 1.21e+00 | 6.46e-01 6.76e-01)
0154(1015) (3.41e+00 3.89e+00) XE:3.89e-01 (1.18e+00 1.21e+00 | 6.82e-01 6.77e-01)
0169(1001) (3.57e+00 3.91e+00) XE:3.91e-01 (1.23e+00 1.21e+00 | 6.92e-01 6.75e-01)
0185(1000) (3.91e+00 3.92e+00) XE:3.92e-01 (1.19e+00 1.21e+00 | 6.80e-01 6.76e-01)
0200(1000) (4.52e+00 3.93e+00) XE:3.93e-01 (1.21e+00 1.21e+00 | 6.44e-01 6.76e-01)
0216(999) (3.57e+00 3.92e+00) XE:3.92e-01 (1.19e+00 1.21e+00 | 6.88e-01 6.76e-01)
0231(986) (4.40e+00 3.92e+00) XE:3.92e-01 (1.18e+00 1.21e+00 | 6.62e-01 6.75e-01)
0246(1004) (3.70e+00 3.92e+00) XE:3.92e-01 (1.18e+00 1.21e+00 | 6.66e-01 6.74e-01)
0262(1006) (3.60e+00 3.92e+00) XE:3.92e-01 (1.23e+00 1.21e+00 | 6.46e-01 6.74e-01)
0277(995) (3.94e+00 3.91e+00) XE:3.91e-01 (1.21e+00 1.21e+00 | 7.00e-01 6.74e-01)
0293(1003) (5.16e+00 3.93e+00) XE:3.93e-01 (1.21e+00 1.21e+00 | 7.00e-01 6.74e-01)
0308(1009) (3.34e+00 3.92e+00) XE:3.92e-01 (1.20e+00 1.21e+00 | 6.52e-01 6.75e-01)
0323(1012) (3.33e+00 3.93e+00) XE:3.93e-01 (1.18e+00 1.21e+00 | 6.84e-01 6.75e-01)
0339(985) (4.68e+00 3.93e+00) XE:3.93e-01 (1.22e+00 1.21e+00 | 6.52e-01 6.74e-01)
0354(985) (3.27e+00 3.94e+00) XE:3.94e-01 (1.22e+00 1.21e+00 | 6.66e-01 6.74e-01)
