# (Pid,Ps)=(2.000000e-02,1.000000e-02) Nseg=200 WinSize=10 [0]
# InnerCB: ICB/1/5_08_2.bin
# Gtable:  Gtable/5/020_010.bin
# InnerCodebook: beta=5(1024) nu=2
# InnerCodebook: B(B2p)=8(256) 8(256) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=5(1024) N=1000 Dmax=25
# NBIDSchannel: N=1000 Q=4 Dmax=25 (Pid,Ps)=(2.000000e-02,1.000000e-02)
# FBalg4: Nseg=200 Dmax=25(w=51)
# FBalg4: Gtable: Gtable/5/020_010.bin
# Gtable: beta=5 (Pid,Ps,Ptrn)=(2.000000e-02,1.000000e-02,9.600000e-01) Pth=1.000000e-10
# Gtable: beta4p=1024 beta4pp=1048576
# Gtable::Gtable len=0 cnt=1024
# Gtable::Gtable len=1 cnt=4096
# Gtable::Gtable len=2 cnt=16384
# Gtable::Gtable len=3 cnt=65536
# Gtable::Gtable len=4 cnt=240052
# Gtable::Gtable len=5 cnt=825736
# Gtable::Gtable len=6 cnt=1472656
# Gtable::Gtable len=7 cnt=939544
# Gtable::Gtable len=8 cnt=696352
# Gtable::Gtable len=9 cnt=100348
# Gtable::Gtable len=10 cnt=1024
# FBalg4: beta=5(1024) (Pid,Ps)=(2.000000e-02,1.000000e-02) Pth=1.000000e-10 N=1000
0035(1006) (1.70e+00 1.76e+00) XE:1.76e-01 (1.19e+00 1.21e+00 | 6.88e-01 6.73e-01)
0070(998) (1.61e+00 1.78e+00) XE:1.78e-01 (1.20e+00 1.21e+00 | 6.82e-01 6.75e-01)
0106(1003) (1.15e+00 1.76e+00) XE:1.76e-01 (1.21e+00 1.20e+00 | 6.80e-01 6.76e-01)
0141(1007) (1.77e+00 1.78e+00) XE:1.78e-01 (1.19e+00 1.20e+00 | 6.36e-01 6.77e-01)
0176(996) (1.32e+00 1.80e+00) XE:1.80e-01 (1.19e+00 1.20e+00 | 7.06e-01 6.76e-01)
0212(1007) (1.78e+00 1.82e+00) XE:1.82e-01 (1.19e+00 1.20e+00 | 5.89e-01 6.75e-01)
0247(996) (1.87e+00 1.82e+00) XE:1.82e-01 (1.21e+00 1.20e+00 | 6.76e-01 6.75e-01)
0283(996) (1.95e+00 1.82e+00) XE:1.82e-01 (1.22e+00 1.20e+00 | 7.10e-01 6.74e-01)
0318(999) (2.01e+00 1.82e+00) XE:1.82e-01 (1.23e+00 1.20e+00 | 6.34e-01 6.73e-01)
0353(1001) (1.66e+00 1.83e+00) XE:1.83e-01 (1.20e+00 1.20e+00 | 7.20e-01 6.73e-01)
0389(1000) (1.29e+00 1.83e+00) XE:1.83e-01 (1.25e+00 1.20e+00 | 6.44e-01 6.73e-01)
0424(1010) (1.57e+00 1.83e+00) XE:1.83e-01 (1.23e+00 1.21e+00 | 6.60e-01 6.73e-01)
0460(1006) (2.01e+00 1.83e+00) XE:1.83e-01 (1.19e+00 1.21e+00 | 6.86e-01 6.73e-01)
0495(997) (1.47e+00 1.83e+00) XE:1.83e-01 (1.23e+00 1.21e+00 | 7.06e-01 6.73e-01)
0530(1003) (1.47e+00 1.83e+00) XE:1.83e-01 (1.21e+00 1.21e+00 | 6.16e-01 6.74e-01)
0566(1003) (1.61e+00 1.82e+00) XE:1.82e-01 (1.20e+00 1.21e+00 | 6.54e-01 6.73e-01)
0601(1003) (1.69e+00 1.82e+00) XE:1.82e-01 (1.19e+00 1.21e+00 | 6.70e-01 6.73e-01)
0637(1004) (1.71e+00 1.83e+00) XE:1.83e-01 (1.23e+00 1.21e+00 | 6.54e-01 6.73e-01)
0672(987) (2.11e+00 1.83e+00) XE:1.83e-01 (1.18e+00 1.21e+00 | 6.46e-01 6.73e-01)
0708(1003) (1.93e+00 1.84e+00) XE:1.84e-01 (1.18e+00 1.21e+00 | 6.86e-01 6.74e-01)
0743(1000) (2.02e+00 1.84e+00) XE:1.84e-01 (1.23e+00 1.21e+00 | 7.02e-01 6.74e-01)
0778(1000) (1.31e+00 1.84e+00) XE:1.84e-01 (1.18e+00 1.21e+00 | 6.98e-01 6.74e-01)
0814(1005) (1.58e+00 1.84e+00) XE:1.84e-01 (1.18e+00 1.21e+00 | 6.80e-01 6.73e-01)
0849(994) (2.24e+00 1.83e+00) XE:1.83e-01 (1.18e+00 1.21e+00 | 6.26e-01 6.73e-01)
0885(995) (1.86e+00 1.84e+00) XE:1.84e-01 (1.21e+00 1.21e+00 | 6.48e-01 6.73e-01)
0920(1003) (2.07e+00 1.84e+00) XE:1.84e-01 (1.21e+00 1.21e+00 | 6.94e-01 6.73e-01)
0956(1003) (2.04e+00 1.84e+00) XE:1.84e-01 (1.20e+00 1.21e+00 | 6.60e-01 6.73e-01)
0991(990) (1.72e+00 1.84e+00) XE:1.84e-01 (1.22e+00 1.21e+00 | 6.28e-01 6.74e-01)
1026(997) (1.92e+00 1.84e+00) XE:1.84e-01 (1.22e+00 1.21e+00 | 6.54e-01 6.74e-01)
1062(994) (2.11e+00 1.84e+00) XE:1.84e-01 (1.21e+00 1.21e+00 | 6.36e-01 6.74e-01)
1097(1000) (1.84e+00 1.84e+00) XE:1.84e-01 (1.20e+00 1.21e+00 | 6.78e-01 6.74e-01)
1133(1001) (1.48e+00 1.84e+00) XE:1.84e-01 (1.21e+00 1.21e+00 | 6.60e-01 6.74e-01)
1168(998) (1.82e+00 1.84e+00) XE:1.84e-01 (1.19e+00 1.21e+00 | 6.78e-01 6.74e-01)
1204(1012) (1.39e+00 1.83e+00) XE:1.83e-01 (1.23e+00 1.21e+00 | 6.96e-01 6.74e-01)
1239(998) (1.58e+00 1.83e+00) XE:1.83e-01 (1.20e+00 1.21e+00 | 6.80e-01 6.74e-01)
1274(998) (1.59e+00 1.83e+00) XE:1.83e-01 (1.20e+00 1.21e+00 | 6.66e-01 6.74e-01)
