# (Pid,Ps)=(3.000000e-02,1.000000e-03) Nseg=200 WinSize=10 [0]
# InnerCB: ICB/1/5_08_2.bin
# Gtable:  Gtable/5/030_001.bin
# InnerCodebook: beta=5(1024) nu=2
# InnerCodebook: B(B2p)=8(256) 8(256) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=5(1024) N=1000 Dmax=35
# NBIDSchannel: N=1000 Q=4 Dmax=35 (Pid,Ps)=(3.000000e-02,1.000000e-03)
# FBalg4: Nseg=200 Dmax=35(w=71)
# FBalg4: Gtable: Gtable/5/030_001.bin
# Gtable: beta=5 (Pid,Ps,Ptrn)=(3.000000e-02,1.000000e-03,9.400000e-01) Pth=1.000000e-10
# Gtable: beta4p=1024 beta4pp=1048576
# Gtable::Gtable len=0 cnt=1024
# Gtable::Gtable len=1 cnt=4096
# Gtable::Gtable len=2 cnt=14548
# Gtable::Gtable len=3 cnt=58252
# Gtable::Gtable len=4 cnt=146476
# Gtable::Gtable len=5 cnt=417652
# Gtable::Gtable len=6 cnt=449452
# Gtable::Gtable len=7 cnt=597268
# Gtable::Gtable len=8 cnt=146464
# Gtable::Gtable len=9 cnt=100348
# Gtable::Gtable len=10 cnt=1024
# FBalg4: beta=5(1024) (Pid,Ps)=(3.000000e-02,1.000000e-03) Pth=1.000000e-10 N=1000
0024(996) (2.39e+00 2.06e+00) XE:2.06e-01 (1.22e+00 1.21e+00 | 6.34e-01 6.74e-01)
0049(1003) (2.14e+00 2.03e+00) XE:2.03e-01 (1.20e+00 1.21e+00 | 6.74e-01 6.77e-01)
0073(989) (2.31e+00 1.99e+00) XE:1.99e-01 (1.21e+00 1.21e+00 | 6.44e-01 6.74e-01)
0098(999) (1.83e+00 2.01e+00) XE:2.01e-01 (1.21e+00 1.21e+00 | 7.04e-01 6.74e-01)
0123(994) (1.83e+00 2.01e+00) XE:2.01e-01 (1.23e+00 1.21e+00 | 6.68e-01 6.74e-01)
0148(997) (1.64e+00 2.01e+00) XE:2.01e-01 (1.21e+00 1.21e+00 | 6.76e-01 6.74e-01)
0173(1004) (2.16e+00 2.00e+00) XE:2.00e-01 (1.22e+00 1.21e+00 | 6.38e-01 6.74e-01)
0198(1009) (1.61e+00 2.01e+00) XE:2.01e-01 (1.21e+00 1.21e+00 | 6.92e-01 6.74e-01)
0222(1006) (2.75e+00 2.01e+00) XE:2.01e-01 (1.21e+00 1.21e+00 | 6.88e-01 6.73e-01)
0247(998) (2.78e+00 2.01e+00) XE:2.01e-01 (1.20e+00 1.21e+00 | 7.06e-01 6.74e-01)
0272(999) (2.20e+00 2.01e+00) XE:2.01e-01 (1.20e+00 1.21e+00 | 7.25e-01 6.73e-01)
0297(1003) (1.53e+00 2.01e+00) XE:2.01e-01 (1.19e+00 1.21e+00 | 7.18e-01 6.73e-01)
0322(1004) (1.95e+00 2.01e+00) XE:2.01e-01 (1.19e+00 1.21e+00 | 7.20e-01 6.74e-01)
0347(997) (1.62e+00 2.01e+00) XE:2.01e-01 (1.22e+00 1.21e+00 | 6.62e-01 6.74e-01)
0371(993) (2.00e+00 2.02e+00) XE:2.02e-01 (1.20e+00 1.21e+00 | 6.50e-01 6.74e-01)
0396(977) (3.32e+00 2.03e+00) XE:2.03e-01 (1.20e+00 1.21e+00 | 6.58e-01 6.74e-01)
0421(993) (2.33e+00 2.03e+00) XE:2.03e-01 (1.20e+00 1.21e+00 | 6.62e-01 6.73e-01)
0446(1005) (2.37e+00 2.03e+00) XE:2.03e-01 (1.21e+00 1.21e+00 | 6.64e-01 6.73e-01)
0471(1014) (1.86e+00 2.03e+00) XE:2.03e-01 (1.18e+00 1.21e+00 | 7.04e-01 6.73e-01)
0496(1009) (1.56e+00 2.03e+00) XE:2.03e-01 (1.19e+00 1.21e+00 | 6.74e-01 6.73e-01)
0520(986) (2.17e+00 2.03e+00) XE:2.03e-01 (1.18e+00 1.21e+00 | 6.28e-01 6.73e-01)
0545(993) (2.25e+00 2.03e+00) XE:2.03e-01 (1.21e+00 1.21e+00 | 6.68e-01 6.73e-01)
0570(1005) (2.13e+00 2.03e+00) XE:2.03e-01 (1.21e+00 1.21e+00 | 7.27e-01 6.74e-01)
0595(999) (1.89e+00 2.03e+00) XE:2.03e-01 (1.19e+00 1.21e+00 | 6.38e-01 6.74e-01)
0620(1003) (1.35e+00 2.03e+00) XE:2.03e-01 (1.18e+00 1.21e+00 | 7.49e-01 6.74e-01)
0645(1007) (1.86e+00 2.03e+00) XE:2.03e-01 (1.20e+00 1.21e+00 | 6.90e-01 6.74e-01)
0670(1003) (1.59e+00 2.02e+00) XE:2.02e-01 (1.22e+00 1.21e+00 | 7.20e-01 6.74e-01)
0695(1004) (2.49e+00 2.02e+00) XE:2.02e-01 (1.21e+00 1.21e+00 | 6.58e-01 6.74e-01)
0719(991) (1.88e+00 2.03e+00) XE:2.03e-01 (1.21e+00 1.21e+00 | 6.80e-01 6.75e-01)
0744(999) (2.16e+00 2.03e+00) XE:2.03e-01 (1.22e+00 1.21e+00 | 6.68e-01 6.74e-01)
