#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	1.56E-01	7.80E-01	6.93E-01	8.09E-01
1.50E-02	2.07E-01	7.15E-01	6.36E-01	7.90E-01
2.00E-02	2.56E-01	6.56E-01	5.83E-01	7.69E-01
2.50E-02	3.02E-01	6.04E-01	5.37E-01	7.46E-01
3.00E-02	3.47E-01	5.52E-01	4.91E-01	7.26E-01
3.50E-02	3.91E-01	5.02E-01	4.46E-01	7.03E-01
4.00E-02	4.35E-01	4.56E-01	4.05E-01	6.83E-01
4.50E-02	4.77E-01	4.11E-01	3.65E-01	6.64E-01
5.00E-02	5.20E-01	3.67E-01	3.26E-01	6.44E-01
