#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	9.38E-02	8.92E-01	5.95E-01	6.17E-01
1.50E-02	1.18E-01	8.64E-01	5.76E-01	6.07E-01
2.00E-02	1.42E-01	8.38E-01	5.59E-01	5.98E-01
2.50E-02	1.67E-01	8.09E-01	5.39E-01	5.87E-01
3.00E-02	1.93E-01	7.79E-01	5.19E-01	5.75E-01
3.50E-02	2.20E-01	7.46E-01	4.97E-01	5.61E-01
4.00E-02	2.50E-01	7.06E-01	4.71E-01	5.49E-01
4.50E-02	2.83E-01	6.60E-01	4.40E-01	5.35E-01
5.00E-02	3.13E-01	6.25E-01	4.17E-01	5.22E-01
