#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	1.35E-01	8.13E-01	6.97E-01	7.84E-01
1.50E-02	1.79E-01	7.56E-01	6.48E-01	7.65E-01
2.00E-02	2.24E-01	7.01E-01	6.01E-01	7.47E-01
2.50E-02	2.71E-01	6.44E-01	5.52E-01	7.25E-01
3.00E-02	3.21E-01	5.86E-01	5.02E-01	7.06E-01
3.50E-02	3.74E-01	5.26E-01	4.51E-01	6.85E-01
4.00E-02	4.25E-01	4.68E-01	4.01E-01	6.67E-01
4.50E-02	4.77E-01	4.12E-01	3.53E-01	6.48E-01
5.00E-02	5.21E-01	3.67E-01	3.15E-01	6.30E-01
