#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	8.03E-02	8.77E-01	7.31E-01	7.99E-01
1.50E-02	1.18E-01	8.31E-01	6.93E-01	7.83E-01
2.00E-02	1.53E-01	7.90E-01	6.58E-01	7.66E-01
2.50E-02	1.87E-01	7.51E-01	6.26E-01	7.47E-01
3.00E-02	2.19E-01	7.15E-01	5.96E-01	7.29E-01
3.50E-02	2.48E-01	6.82E-01	5.68E-01	7.09E-01
4.00E-02	2.77E-01	6.50E-01	5.42E-01	6.90E-01
4.50E-02	3.03E-01	6.20E-01	5.17E-01	6.72E-01
5.00E-02	3.28E-01	5.92E-01	4.93E-01	6.53E-01
