#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	1.15E-01	7.74E-01	6.77E-01	8.35E-01
1.50E-02	1.96E-01	6.17E-01	5.40E-01	8.13E-01
2.00E-02	2.72E-01	4.89E-01	4.28E-01	7.91E-01
2.50E-02	3.38E-01	3.90E-01	3.41E-01	7.68E-01
3.00E-02	3.94E-01	3.19E-01	2.79E-01	7.46E-01
3.50E-02	4.41E-01	2.68E-01	2.35E-01	7.26E-01
4.00E-02	4.82E-01	2.28E-01	2.00E-01	7.06E-01
4.50E-02	5.16E-01	1.99E-01	1.74E-01	6.86E-01
5.00E-02	5.49E-01	1.75E-01	1.53E-01	6.66E-01
