#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	4.16E-02	9.56E-01	5.98E-01	6.14E-01
1.50E-02	6.18E-02	9.35E-01	5.84E-01	6.08E-01
2.00E-02	8.33E-02	9.12E-01	5.70E-01	6.02E-01
2.50E-02	1.07E-01	8.88E-01	5.55E-01	5.95E-01
3.00E-02	1.30E-01	8.63E-01	5.39E-01	5.87E-01
3.50E-02	1.54E-01	8.36E-01	5.23E-01	5.79E-01
4.00E-02	1.80E-01	8.06E-01	5.04E-01	5.68E-01
4.50E-02	2.07E-01	7.71E-01	4.82E-01	5.57E-01
5.00E-02	2.34E-01	7.36E-01	4.60E-01	5.47E-01
