#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	8.29E-02	8.65E-01	7.21E-01	7.99E-01
1.50E-02	1.26E-01	8.10E-01	6.75E-01	7.84E-01
2.00E-02	1.71E-01	7.51E-01	6.26E-01	7.65E-01
2.50E-02	2.22E-01	6.89E-01	5.74E-01	7.45E-01
3.00E-02	2.78E-01	6.22E-01	5.18E-01	7.27E-01
3.50E-02	3.40E-01	5.47E-01	4.56E-01	7.07E-01
4.00E-02	3.96E-01	4.85E-01	4.04E-01	6.87E-01
4.50E-02	4.52E-01	4.22E-01	3.52E-01	6.67E-01
5.00E-02	5.03E-01	3.69E-01	3.08E-01	6.51E-01
