#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	1.45E-01	7.95E-01	6.96E-01	7.98E-01
1.50E-02	1.93E-01	7.36E-01	6.44E-01	7.79E-01
2.00E-02	2.39E-01	6.79E-01	5.94E-01	7.59E-01
2.50E-02	2.84E-01	6.26E-01	5.48E-01	7.38E-01
3.00E-02	3.31E-01	5.72E-01	5.01E-01	7.17E-01
3.50E-02	3.78E-01	5.19E-01	4.54E-01	6.96E-01
4.00E-02	4.25E-01	4.68E-01	4.10E-01	6.77E-01
4.50E-02	4.73E-01	4.18E-01	3.66E-01	6.57E-01
5.00E-02	5.16E-01	3.71E-01	3.25E-01	6.38E-01
