#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	7.13E-02	8.94E-01	7.15E-01	7.68E-01
1.50E-02	1.05E-01	8.54E-01	6.83E-01	7.54E-01
2.00E-02	1.37E-01	8.17E-01	6.54E-01	7.38E-01
2.50E-02	1.68E-01	7.82E-01	6.26E-01	7.24E-01
3.00E-02	1.97E-01	7.50E-01	6.00E-01	7.07E-01
3.50E-02	2.26E-01	7.19E-01	5.75E-01	6.87E-01
4.00E-02	2.53E-01	6.88E-01	5.50E-01	6.71E-01
4.50E-02	2.78E-01	6.60E-01	5.28E-01	6.53E-01
5.00E-02	3.03E-01	6.32E-01	5.06E-01	6.35E-01
