#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	2.42E-01	5.50E-01	4.58E-01	7.63E-01
1.50E-02	3.38E-01	3.96E-01	3.30E-01	7.43E-01
2.00E-02	4.14E-01	3.00E-01	2.50E-01	7.21E-01
2.50E-02	4.72E-01	2.39E-01	1.99E-01	7.01E-01
3.00E-02	5.21E-01	1.96E-01	1.63E-01	6.78E-01
3.50E-02	5.62E-01	1.67E-01	1.39E-01	6.57E-01
4.00E-02	5.96E-01	1.44E-01	1.20E-01	6.39E-01
4.50E-02	6.27E-01	1.25E-01	1.04E-01	6.21E-01
5.00E-02	6.54E-01	1.11E-01	9.25E-02	6.03E-01
