#Pid	Xent/bit	Ro	Ri*Ro	Ixy
1.00E-02	1.21E-01	8.41E-01	7.01E-01	7.64E-01
1.50E-02	1.58E-01	7.96E-01	6.63E-01	7.47E-01
2.00E-02	1.92E-01	7.55E-01	6.29E-01	7.31E-01
2.50E-02	2.24E-01	7.17E-01	5.98E-01	7.14E-01
3.00E-02	2.55E-01	6.82E-01	5.68E-01	6.96E-01
3.50E-02	2.84E-01	6.49E-01	5.41E-01	6.76E-01
4.00E-02	3.11E-01	6.18E-01	5.15E-01	6.58E-01
4.50E-02	3.37E-01	5.89E-01	4.91E-01	6.40E-01
5.00E-02	3.61E-01	5.62E-01	4.68E-01	6.22E-01
