# (Pid,Ps)=(2.500000e-02,1.000000e-03) Nseg=200 WinSize=10 [0]
# InnerCB: ICB/1/5_09_1.bin
# Gtable:  Gtable/5/025_001.bin
# InnerCodebook: beta=5(1024) nu=1
# InnerCodebook: B(B2p)=9(512) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=5(1024) nu=1 N=1000 Dmax=30
# B=9,
# NBIDSchannel: N=1000 Q=4 Dmax=30 (Pid,Ps)=(2.500000e-02,1.000000e-03)
# FBalg4: Nseg=200 Dmax=30(w=61)
# FBalg4: Gtable: Gtable/5/025_001.bin
# Gtable: beta=5 (Pid,Ps,Ptrn)=(2.500000e-02,1.000000e-03,9.500000e-01) Pth=1.000000e-10
# Gtable: beta4p=1024 beta4pp=1048576
# Gtable::Gtable len=0 cnt=1024
# Gtable::Gtable len=1 cnt=4096
# Gtable::Gtable len=2 cnt=14548
# Gtable::Gtable len=3 cnt=58252
# Gtable::Gtable len=4 cnt=146476
# Gtable::Gtable len=5 cnt=392716
# Gtable::Gtable len=6 cnt=449452
# Gtable::Gtable len=7 cnt=597268
# Gtable::Gtable len=8 cnt=146464
# Gtable::Gtable len=9 cnt=100348
# Gtable::Gtable len=10 cnt=1024
# FBalg4: beta=5(1024) (Pid,Ps)=(2.500000e-02,1.000000e-03) Pth=1.000000e-10 N=1000
# StatICB: nu=1 beta=5 beta4p=1024 Bsum=9 HdThNum=20 HdThStep=5.00e-02
# StatICB: B=9,
# StatICB: HdThList 9.50e-01,9.00e-01,8.50e-01,8.00e-01,7.50e-01,7.00e-01,6.50e-01,6.00e-01,5.50e-01,5.00e-01,4.50e-01,4.00e-01,3.50e-01,3.00e-01,2.50e-01,2.00e-01,1.50e-01,1.00e-01,5.00e-02,1.00e-10,
0036(974) (3.86e+00 3.95e+00) XE:3.95e-01 (1.21e+00 1.21e+00 | 1.40e+00 1.24e+00)
0074(1009) (4.34e+00 3.94e+00) XE:3.94e-01 (1.22e+00 1.21e+00 | 1.41e+00 1.25e+00)
0113(999) (3.37e+00 3.80e+00) XE:3.80e-01 (1.20e+00 1.21e+00 | 1.26e+00 1.25e+00)
0151(1004) (2.87e+00 3.81e+00) XE:3.81e-01 (1.21e+00 1.21e+00 | 1.28e+00 1.25e+00)
0189(1006) (3.91e+00 3.81e+00) XE:3.81e-01 (1.22e+00 1.21e+00 | 1.40e+00 1.25e+00)
0227(1012) (2.77e+00 3.79e+00) XE:3.79e-01 (1.22e+00 1.21e+00 | 1.30e+00 1.25e+00)
0265(978) (3.55e+00 3.78e+00) XE:3.78e-01 (1.16e+00 1.21e+00 | 1.17e+00 1.25e+00)
0303(1006) (4.20e+00 3.75e+00) XE:3.75e-01 (1.21e+00 1.21e+00 | 1.18e+00 1.25e+00)
0342(1014) (3.01e+00 3.73e+00) XE:3.73e-01 (1.24e+00 1.21e+00 | 1.30e+00 1.25e+00)
0380(1002) (3.87e+00 3.75e+00) XE:3.75e-01 (1.21e+00 1.21e+00 | 1.29e+00 1.25e+00)
0418(999) (4.29e+00 3.74e+00) XE:3.74e-01 (1.23e+00 1.21e+00 | 1.27e+00 1.25e+00)
0456(997) (3.82e+00 3.75e+00) XE:3.75e-01 (1.19e+00 1.21e+00 | 1.20e+00 1.25e+00)
0494(999) (3.58e+00 3.74e+00) XE:3.74e-01 (1.20e+00 1.21e+00 | 1.29e+00 1.25e+00)
0532(1014) (3.53e+00 3.73e+00) XE:3.73e-01 (1.22e+00 1.21e+00 | 1.17e+00 1.25e+00)
0571(993) (3.56e+00 3.73e+00) XE:3.73e-01 (1.20e+00 1.21e+00 | 1.24e+00 1.25e+00)
0609(1004) (2.75e+00 3.72e+00) XE:3.72e-01 (1.21e+00 1.21e+00 | 1.18e+00 1.25e+00)
0647(991) (4.71e+00 3.71e+00) XE:3.71e-01 (1.19e+00 1.21e+00 | 1.26e+00 1.25e+00)
0685(1000) (4.06e+00 3.72e+00) XE:3.72e-01 (1.19e+00 1.21e+00 | 1.32e+00 1.25e+00)
0723(998) (4.25e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.25e+00 1.25e+00)
0762(1013) (2.80e+00 3.72e+00) XE:3.72e-01 (1.19e+00 1.21e+00 | 1.34e+00 1.25e+00)
0800(989) (3.96e+00 3.72e+00) XE:3.72e-01 (1.21e+00 1.21e+00 | 1.20e+00 1.25e+00)
0838(1014) (2.44e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.31e+00 1.25e+00)
0876(1016) (4.57e+00 3.72e+00) XE:3.72e-01 (1.22e+00 1.21e+00 | 1.32e+00 1.25e+00)
0914(998) (3.30e+00 3.72e+00) XE:3.72e-01 (1.22e+00 1.21e+00 | 1.29e+00 1.25e+00)
0952(1012) (3.90e+00 3.72e+00) XE:3.72e-01 (1.19e+00 1.21e+00 | 1.10e+00 1.25e+00)
0991(1007) (3.27e+00 3.72e+00) XE:3.72e-01 (1.21e+00 1.21e+00 | 1.22e+00 1.25e+00)
1029(993) (3.31e+00 3.72e+00) XE:3.72e-01 (1.21e+00 1.21e+00 | 1.15e+00 1.25e+00)
1067(1000) (3.87e+00 3.72e+00) XE:3.72e-01 (1.19e+00 1.21e+00 | 1.27e+00 1.25e+00)
1105(1014) (4.65e+00 3.72e+00) XE:3.72e-01 (1.21e+00 1.21e+00 | 1.16e+00 1.25e+00)
1143(1007) (3.41e+00 3.72e+00) XE:3.72e-01 (1.21e+00 1.21e+00 | 1.19e+00 1.25e+00)
1182(1005) (3.21e+00 3.72e+00) XE:3.72e-01 (1.22e+00 1.21e+00 | 1.21e+00 1.25e+00)
1220(992) (3.44e+00 3.72e+00) XE:3.72e-01 (1.23e+00 1.21e+00 | 1.23e+00 1.25e+00)
1258(994) (2.24e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.31e+00 1.25e+00)
1296(988) (4.44e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.22e+00 1.25e+00)
1334(1001) (3.93e+00 3.71e+00) XE:3.71e-01 (1.20e+00 1.21e+00 | 1.20e+00 1.25e+00)
1372(1004) (6.40e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.23e+00 1.25e+00)
1411(1006) (3.44e+00 3.71e+00) XE:3.71e-01 (1.18e+00 1.21e+00 | 1.12e+00 1.25e+00)
1449(990) (3.46e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.18e+00 1.25e+00)
1487(1010) (3.08e+00 3.71e+00) XE:3.71e-01 (1.24e+00 1.21e+00 | 1.21e+00 1.25e+00)
1525(998) (3.84e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.29e+00 1.25e+00)
1563(1001) (3.19e+00 3.71e+00) XE:3.71e-01 (1.20e+00 1.21e+00 | 1.22e+00 1.25e+00)
1601(1008) (3.20e+00 3.71e+00) XE:3.71e-01 (1.22e+00 1.21e+00 | 1.29e+00 1.25e+00)
1640(1011) (3.73e+00 3.70e+00) XE:3.70e-01 (1.21e+00 1.21e+00 | 1.23e+00 1.25e+00)
1678(1000) (4.36e+00 3.70e+00) XE:3.70e-01 (1.21e+00 1.21e+00 | 1.22e+00 1.25e+00)
1716(996) (3.29e+00 3.71e+00) XE:3.71e-01 (1.20e+00 1.21e+00 | 1.26e+00 1.25e+00)
1754(992) (4.65e+00 3.71e+00) XE:3.71e-01 (1.20e+00 1.21e+00 | 1.17e+00 1.25e+00)
1792(997) (3.34e+00 3.71e+00) XE:3.71e-01 (1.23e+00 1.21e+00 | 1.36e+00 1.25e+00)
1831(985) (4.13e+00 3.71e+00) XE:3.71e-01 (1.22e+00 1.21e+00 | 1.39e+00 1.25e+00)
1869(994) (3.55e+00 3.71e+00) XE:3.71e-01 (1.22e+00 1.21e+00 | 1.18e+00 1.25e+00)
1907(991) (3.62e+00 3.71e+00) XE:3.71e-01 (1.25e+00 1.21e+00 | 1.31e+00 1.25e+00)
1945(1003) (4.05e+00 3.71e+00) XE:3.71e-01 (1.20e+00 1.21e+00 | 1.23e+00 1.25e+00)
1983(1000) (3.40e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.22e+00 1.25e+00)
2021(999) (3.80e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.26e+00 1.25e+00)
2059(987) (3.75e+00 3.71e+00) XE:3.71e-01 (1.22e+00 1.21e+00 | 1.37e+00 1.25e+00)
2098(994) (3.56e+00 3.71e+00) XE:3.71e-01 (1.19e+00 1.21e+00 | 1.21e+00 1.25e+00)
2136(1009) (3.56e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.22e+00 1.25e+00)
2174(1001) (3.63e+00 3.71e+00) XE:3.71e-01 (1.19e+00 1.21e+00 | 1.23e+00 1.25e+00)
2212(1010) (3.46e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.34e+00 1.25e+00)
2250(1002) (3.70e+00 3.71e+00) XE:3.71e-01 (1.20e+00 1.21e+00 | 1.26e+00 1.25e+00)
2289(997) (3.32e+00 3.71e+00) XE:3.71e-01 (1.22e+00 1.21e+00 | 1.15e+00 1.25e+00)
2327(998) (3.01e+00 3.71e+00) XE:3.71e-01 (1.22e+00 1.21e+00 | 1.28e+00 1.25e+00)
2365(990) (4.62e+00 3.71e+00) XE:3.71e-01 (1.23e+00 1.21e+00 | 1.28e+00 1.25e+00)
2403(1004) (3.46e+00 3.71e+00) XE:3.71e-01 (1.22e+00 1.21e+00 | 1.38e+00 1.25e+00)
2441(995) (3.56e+00 3.71e+00) XE:3.71e-01 (1.21e+00 1.21e+00 | 1.24e+00 1.25e+00)
2479(1008) (3.65e+00 3.71e+00) XE:3.71e-01 (1.20e+00 1.21e+00 | 1.21e+00 1.25e+00)
2518(1002) (3.45e+00 3.71e+00) XE:3.71e-01 (1.20e+00 1.21e+00 | 1.24e+00 1.25e+00)
2556(995) (2.92e+00 3.72e+00) XE:3.72e-01 (1.21e+00 1.21e+00 | 1.27e+00 1.25e+00)
2594(1006) (3.82e+00 3.71e+00) XE:3.71e-01 (1.20e+00 1.21e+00 | 1.33e+00 1.25e+00)
2632(997) (3.02e+00 3.72e+00) XE:3.72e-01 (1.24e+00 1.21e+00 | 1.38e+00 1.25e+00)
2670(1000) (3.18e+00 3.72e+00) XE:3.72e-01 (1.22e+00 1.21e+00 | 1.23e+00 1.25e+00)
2708(1001) (3.15e+00 3.72e+00) XE:3.72e-01 (1.21e+00 1.21e+00 | 1.30e+00 1.25e+00)
2746(997) (3.72e+00 3.72e+00) XE:3.72e-01 (1.21e+00 1.21e+00 | 1.20e+00 1.25e+00)
2785(997) (3.44e+00 3.72e+00) XE:3.72e-01 (1.20e+00 1.21e+00 | 1.25e+00 1.25e+00)
