# (Pid,Ps)=(4.000000e-02,1.000000e-03) Nseg=250 WinSize=10 [0]
# InnerCB: ICB/1/4_07_1.bin
# Gtable:  Gtable/4/040_001.bin
# InnerCodebook: beta=4(256) nu=1
# InnerCodebook: B(B2p)=7(128) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=4(256) N=1000 Dmax=45
# NBIDSchannel: N=1000 Q=4 Dmax=45 (Pid,Ps)=(4.000000e-02,1.000000e-03)
# FBalg4: Nseg=250 Dmax=45(w=91)
# FBalg4: Gtable: Gtable/4/040_001.bin
# Gtable: beta=4 (Pid,Ps,Ptrn)=(4.000000e-02,1.000000e-03,9.200000e-01) Pth=1.000000e-10
# Gtable: beta4p=256 beta4pp=65536
# Gtable::Gtable len=0 cnt=256
# Gtable::Gtable len=1 cnt=1024
# Gtable::Gtable len=2 cnt=4096
# Gtable::Gtable len=3 cnt=13732
# Gtable::Gtable len=4 cnt=42520
# Gtable::Gtable len=5 cnt=57292
# Gtable::Gtable len=6 cnt=107608
# Gtable::Gtable len=7 cnt=15676
# Gtable::Gtable len=8 cnt=6400
# FBalg4: beta=4(256) (Pid,Ps)=(4.000000e-02,1.000000e-03) Pth=1.000000e-10 N=1000
0070(989) (3.98e+00 3.73e+00) XE:4.66e-01 (1.26e+00 1.23e+00 | 1.42e+00 1.35e+00)
0146(1014) (3.36e+00 3.77e+00) XE:4.71e-01 (1.23e+00 1.23e+00 | 1.36e+00 1.35e+00)
0222(996) (4.12e+00 3.78e+00) XE:4.73e-01 (1.21e+00 1.23e+00 | 1.16e+00 1.35e+00)
0298(1001) (3.16e+00 3.79e+00) XE:4.74e-01 (1.25e+00 1.23e+00 | 1.38e+00 1.34e+00)
0374(1000) (3.22e+00 3.80e+00) XE:4.76e-01 (1.23e+00 1.23e+00 | 1.40e+00 1.34e+00)
0450(983) (3.50e+00 3.82e+00) XE:4.77e-01 (1.22e+00 1.23e+00 | 1.30e+00 1.34e+00)
0526(1000) (4.42e+00 3.83e+00) XE:4.79e-01 (1.23e+00 1.23e+00 | 1.31e+00 1.34e+00)
0602(998) (4.06e+00 3.83e+00) XE:4.78e-01 (1.20e+00 1.23e+00 | 1.39e+00 1.34e+00)
0678(1017) (4.00e+00 3.83e+00) XE:4.78e-01 (1.23e+00 1.23e+00 | 1.22e+00 1.34e+00)
0754(998) (3.14e+00 3.82e+00) XE:4.78e-01 (1.22e+00 1.23e+00 | 1.27e+00 1.34e+00)
0830(1002) (3.79e+00 3.81e+00) XE:4.76e-01 (1.22e+00 1.23e+00 | 1.38e+00 1.34e+00)
0906(1007) (3.48e+00 3.81e+00) XE:4.77e-01 (1.22e+00 1.23e+00 | 1.21e+00 1.34e+00)
0983(1010) (2.91e+00 3.82e+00) XE:4.78e-01 (1.22e+00 1.23e+00 | 1.29e+00 1.34e+00)
1059(989) (4.19e+00 3.83e+00) XE:4.78e-01 (1.21e+00 1.23e+00 | 1.44e+00 1.34e+00)
1135(986) (3.33e+00 3.83e+00) XE:4.79e-01 (1.23e+00 1.23e+00 | 1.30e+00 1.34e+00)
1211(1008) (4.04e+00 3.84e+00) XE:4.79e-01 (1.21e+00 1.23e+00 | 1.34e+00 1.34e+00)
1287(983) (3.92e+00 3.84e+00) XE:4.80e-01 (1.22e+00 1.23e+00 | 1.39e+00 1.34e+00)
1363(1000) (2.91e+00 3.83e+00) XE:4.79e-01 (1.23e+00 1.23e+00 | 1.39e+00 1.34e+00)
1439(999) (3.11e+00 3.83e+00) XE:4.79e-01 (1.22e+00 1.23e+00 | 1.43e+00 1.34e+00)
1515(1003) (3.81e+00 3.83e+00) XE:4.79e-01 (1.22e+00 1.23e+00 | 1.24e+00 1.34e+00)
1591(985) (4.12e+00 3.83e+00) XE:4.79e-01 (1.26e+00 1.23e+00 | 1.27e+00 1.34e+00)
1667(992) (4.01e+00 3.84e+00) XE:4.80e-01 (1.25e+00 1.23e+00 | 1.27e+00 1.34e+00)
1744(1002) (3.68e+00 3.84e+00) XE:4.81e-01 (1.23e+00 1.23e+00 | 1.29e+00 1.34e+00)
1820(997) (4.47e+00 3.85e+00) XE:4.81e-01 (1.22e+00 1.23e+00 | 1.28e+00 1.34e+00)
1896(1011) (3.21e+00 3.85e+00) XE:4.81e-01 (1.24e+00 1.23e+00 | 1.35e+00 1.34e+00)
