# (Pid,Ps)=(4.000000e-02,1.000000e-02) Nseg=200 WinSize=10 [0]
# InnerCB: ICB/2/5_0a_2.bin
# Gtable:  Gtable/5/040_010.bin
# InnerCodebook: beta=5(1024) nu=2
# InnerCodebook: B(B2p)=8(256) 7(128) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=5(1024) nu=2 N=1000 Dmax=45
# B=8,7,
# NBIDSchannel: N=1000 Q=4 Dmax=45 (Pid,Ps)=(4.000000e-02,1.000000e-02)
# FBalg4: Nseg=200 Dmax=45(w=91)
# FBalg4: Gtable: Gtable/5/040_010.bin
# Gtable: beta=5 (Pid,Ps,Ptrn)=(4.000000e-02,1.000000e-02,9.200000e-01) Pth=1.000000e-10
# Gtable: beta4p=1024 beta4pp=1048576
# Gtable::Gtable len=0 cnt=1024
# Gtable::Gtable len=1 cnt=4096
# Gtable::Gtable len=2 cnt=16384
# Gtable::Gtable len=3 cnt=65536
# Gtable::Gtable len=4 cnt=241636
# Gtable::Gtable len=5 cnt=810652
# Gtable::Gtable len=6 cnt=1541824
# Gtable::Gtable len=7 cnt=2116924
# Gtable::Gtable len=8 cnt=1264036
# Gtable::Gtable len=9 cnt=104812
# Gtable::Gtable len=10 cnt=31744
# FBalg4: beta=5(1024) (Pid,Ps)=(4.000000e-02,1.000000e-02) Pth=1.000000e-10 N=1000
# StatICB: nu=2 beta=5 beta4p=1024 Bsum=15 HdThNum=20 HdThStep=5.00e-02
# StatICB: B=8,7,
# StatICB: HdThList 9.50e-01,9.00e-01,8.50e-01,8.00e-01,7.50e-01,7.00e-01,6.50e-01,6.00e-01,5.50e-01,5.00e-01,4.50e-01,4.00e-01,3.50e-01,3.00e-01,2.50e-01,2.00e-01,1.50e-01,1.00e-01,5.00e-02,1.00e-10,
0016(999) (2.97e+00 2.59e+00) XE:2.59e-01 (1.22e+00 1.22e+00 | 6.92e-01 7.04e-01)
0031(1008) (2.20e+00 2.52e+00) XE:2.52e-01 (1.21e+00 1.22e+00 | 7.55e-01 7.13e-01)
0047(1004) (2.65e+00 2.56e+00) XE:2.56e-01 (1.22e+00 1.23e+00 | 7.37e-01 7.13e-01)
0062(997) (2.92e+00 2.56e+00) XE:2.56e-01 (1.23e+00 1.23e+00 | 6.18e-01 7.13e-01)
0078(995) (2.59e+00 2.56e+00) XE:2.56e-01 (1.22e+00 1.23e+00 | 7.29e-01 7.12e-01)
0093(1008) (1.81e+00 2.55e+00) XE:2.55e-01 (1.23e+00 1.23e+00 | 7.37e-01 7.12e-01)
0109(1007) (2.08e+00 2.56e+00) XE:2.56e-01 (1.23e+00 1.23e+00 | 7.75e-01 7.15e-01)
0124(1006) (2.26e+00 2.55e+00) XE:2.55e-01 (1.23e+00 1.23e+00 | 7.18e-01 7.13e-01)
0140(992) (2.50e+00 2.54e+00) XE:2.54e-01 (1.22e+00 1.23e+00 | 7.27e-01 7.14e-01)
0155(992) (2.09e+00 2.53e+00) XE:2.53e-01 (1.21e+00 1.23e+00 | 7.31e-01 7.15e-01)
0171(988) (3.31e+00 2.54e+00) XE:2.54e-01 (1.23e+00 1.23e+00 | 7.14e-01 7.16e-01)
0186(1006) (1.94e+00 2.55e+00) XE:2.55e-01 (1.21e+00 1.23e+00 | 7.45e-01 7.15e-01)
0202(999) (2.64e+00 2.56e+00) XE:2.56e-01 (1.23e+00 1.23e+00 | 6.94e-01 7.15e-01)
0217(1004) (2.45e+00 2.57e+00) XE:2.57e-01 (1.21e+00 1.23e+00 | 7.45e-01 7.15e-01)
0233(979) (2.78e+00 2.57e+00) XE:2.57e-01 (1.24e+00 1.23e+00 | 7.04e-01 7.14e-01)
0248(1002) (3.01e+00 2.57e+00) XE:2.57e-01 (1.24e+00 1.23e+00 | 6.90e-01 7.13e-01)
