# (Pid,Ps)=(4.000000e-02,1.000000e-02) Nseg=250 WinSize=10 [0]
# InnerCB: ICB/1/4_05_2.bin
# Gtable:  Gtable/4/040_010.bin
# InnerCodebook: beta=4(256) nu=2
# InnerCodebook: B(B2p)=5(32) 5(32) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=4(256) N=1000 Dmax=45
# NBIDSchannel: N=1000 Q=4 Dmax=45 (Pid,Ps)=(4.000000e-02,1.000000e-02)
# FBalg4: Nseg=250 Dmax=45(w=91)
# FBalg4: Gtable: Gtable/4/040_010.bin
# Gtable: beta=4 (Pid,Ps,Ptrn)=(4.000000e-02,1.000000e-02,9.200000e-01) Pth=1.000000e-10
# Gtable: beta4p=256 beta4pp=65536
# Gtable::Gtable len=0 cnt=256
# Gtable::Gtable len=1 cnt=1024
# Gtable::Gtable len=2 cnt=4096
# Gtable::Gtable len=3 cnt=16384
# Gtable::Gtable len=4 cnt=61420
# Gtable::Gtable len=5 cnt=153172
# Gtable::Gtable len=6 cnt=214528
# Gtable::Gtable len=7 cnt=126700
# Gtable::Gtable len=8 cnt=6400
# FBalg4: beta=4(256) (Pid,Ps)=(4.000000e-02,1.000000e-02) Pth=1.000000e-10 N=1000
0058(1014) (1.57e+00 1.82e+00) XE:2.27e-01 (1.14e+00 1.14e+00 | 4.74e-01 4.94e-01)
0120(994) (2.33e+00 1.78e+00) XE:2.23e-01 (1.15e+00 1.14e+00 | 4.56e-01 4.96e-01)
0182(1010) (1.51e+00 1.80e+00) XE:2.25e-01 (1.15e+00 1.14e+00 | 4.88e-01 4.97e-01)
0244(997) (2.21e+00 1.82e+00) XE:2.27e-01 (1.13e+00 1.14e+00 | 4.90e-01 4.97e-01)
0307(1011) (1.86e+00 1.81e+00) XE:2.27e-01 (1.13e+00 1.14e+00 | 5.05e-01 4.98e-01)
0369(1000) (1.42e+00 1.84e+00) XE:2.29e-01 (1.12e+00 1.14e+00 | 4.68e-01 4.99e-01)
0431(1008) (1.47e+00 1.83e+00) XE:2.29e-01 (1.17e+00 1.14e+00 | 5.19e-01 4.99e-01)
0494(1000) (1.66e+00 1.83e+00) XE:2.28e-01 (1.14e+00 1.14e+00 | 5.19e-01 5.00e-01)
0556(1010) (1.47e+00 1.82e+00) XE:2.28e-01 (1.15e+00 1.14e+00 | 4.92e-01 5.00e-01)
0618(1019) (2.05e+00 1.82e+00) XE:2.27e-01 (1.14e+00 1.14e+00 | 4.70e-01 4.99e-01)
0680(986) (1.65e+00 1.82e+00) XE:2.27e-01 (1.14e+00 1.14e+00 | 4.54e-01 5.00e-01)
