# (Pid,Ps)=(4.000000e-02,1.000000e-03) Nseg=250 WinSize=10 [0]
# InnerCB: ICB/1/4_07_1.bin
# Gtable:  Gtable/4/040_001.bin
# InnerCodebook: beta=4(256) nu=1
# InnerCodebook: B(B2p)=7(128) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=4(256) nu=1 N=1000 Dmax=45
# B=7,
# NBIDSchannel: N=1000 Q=4 Dmax=45 (Pid,Ps)=(4.000000e-02,1.000000e-03)
# FBalg4: Nseg=250 Dmax=45(w=91)
# FBalg4: Gtable: Gtable/4/040_001.bin
# Gtable: beta=4 (Pid,Ps,Ptrn)=(4.000000e-02,1.000000e-03,9.200000e-01) Pth=1.000000e-10
# Gtable: beta4p=256 beta4pp=65536
# Gtable::Gtable len=0 cnt=256
# Gtable::Gtable len=1 cnt=1024
# Gtable::Gtable len=2 cnt=4096
# Gtable::Gtable len=3 cnt=13732
# Gtable::Gtable len=4 cnt=42520
# Gtable::Gtable len=5 cnt=57292
# Gtable::Gtable len=6 cnt=107608
# Gtable::Gtable len=7 cnt=15676
# Gtable::Gtable len=8 cnt=6400
# FBalg4: beta=4(256) (Pid,Ps)=(4.000000e-02,1.000000e-03) Pth=1.000000e-10 N=1000
# StatICB: nu=1 beta=4 beta4p=256 Bsum=7 HdThNum=20 HdThStep=5.00e-02
# StatICB: B=7,
# StatICB: HdThList 9.50e-01,9.00e-01,8.50e-01,8.00e-01,7.50e-01,7.00e-01,6.50e-01,6.00e-01,5.50e-01,5.00e-01,4.50e-01,4.00e-01,3.50e-01,3.00e-01,2.50e-01,2.00e-01,1.50e-01,1.00e-01,5.00e-02,1.00e-10,
0069(987) (3.31e+00 3.72e+00) XE:4.65e-01 (1.25e+00 1.23e+00 | 1.31e+00 1.35e+00)
0140(995) (3.97e+00 3.75e+00) XE:4.69e-01 (1.21e+00 1.23e+00 | 1.37e+00 1.35e+00)
0211(1004) (2.64e+00 3.78e+00) XE:4.72e-01 (1.21e+00 1.23e+00 | 1.47e+00 1.35e+00)
0281(986) (3.56e+00 3.80e+00) XE:4.75e-01 (1.25e+00 1.23e+00 | 1.28e+00 1.35e+00)
0352(983) (4.12e+00 3.80e+00) XE:4.75e-01 (1.23e+00 1.23e+00 | 1.35e+00 1.34e+00)
0423(1014) (2.81e+00 3.82e+00) XE:4.77e-01 (1.26e+00 1.23e+00 | 1.47e+00 1.34e+00)
0493(996) (4.09e+00 3.83e+00) XE:4.79e-01 (1.24e+00 1.23e+00 | 1.45e+00 1.34e+00)
0564(993) (3.89e+00 3.83e+00) XE:4.78e-01 (1.25e+00 1.23e+00 | 1.43e+00 1.34e+00)
0635(1009) (3.25e+00 3.82e+00) XE:4.77e-01 (1.21e+00 1.23e+00 | 1.38e+00 1.34e+00)
0705(998) (3.42e+00 3.82e+00) XE:4.78e-01 (1.23e+00 1.23e+00 | 1.27e+00 1.34e+00)
0776(1016) (3.44e+00 3.82e+00) XE:4.77e-01 (1.25e+00 1.23e+00 | 1.42e+00 1.34e+00)
0847(998) (4.46e+00 3.81e+00) XE:4.77e-01 (1.22e+00 1.23e+00 | 1.48e+00 1.34e+00)
0917(1004) (3.33e+00 3.81e+00) XE:4.76e-01 (1.20e+00 1.23e+00 | 1.19e+00 1.34e+00)
0988(1004) (3.48e+00 3.82e+00) XE:4.77e-01 (1.22e+00 1.23e+00 | 1.26e+00 1.34e+00)
1059(989) (4.19e+00 3.83e+00) XE:4.78e-01 (1.21e+00 1.23e+00 | 1.44e+00 1.34e+00)
1130(998) (4.09e+00 3.84e+00) XE:4.79e-01 (1.24e+00 1.23e+00 | 1.42e+00 1.34e+00)
1200(1021) (4.19e+00 3.83e+00) XE:4.79e-01 (1.22e+00 1.23e+00 | 1.49e+00 1.34e+00)
1271(1000) (4.17e+00 3.84e+00) XE:4.80e-01 (1.24e+00 1.23e+00 | 1.34e+00 1.34e+00)
1342(986) (3.90e+00 3.84e+00) XE:4.79e-01 (1.21e+00 1.23e+00 | 1.21e+00 1.34e+00)
1412(1007) (3.22e+00 3.83e+00) XE:4.79e-01 (1.21e+00 1.23e+00 | 1.26e+00 1.34e+00)
1483(1016) (3.03e+00 3.83e+00) XE:4.79e-01 (1.23e+00 1.23e+00 | 1.32e+00 1.34e+00)
1554(993) (2.89e+00 3.83e+00) XE:4.79e-01 (1.25e+00 1.23e+00 | 1.38e+00 1.34e+00)
1625(1006) (3.70e+00 3.83e+00) XE:4.79e-01 (1.24e+00 1.23e+00 | 1.37e+00 1.34e+00)
1695(988) (5.96e+00 3.84e+00) XE:4.80e-01 (1.23e+00 1.23e+00 | 1.24e+00 1.34e+00)
1766(1001) (4.22e+00 3.84e+00) XE:4.81e-01 (1.24e+00 1.23e+00 | 1.43e+00 1.34e+00)
1837(996) (3.42e+00 3.85e+00) XE:4.81e-01 (1.23e+00 1.23e+00 | 1.25e+00 1.34e+00)
