# (Pid,Ps)=(3.500000e-02,1.000000e-02) Nseg=250 WinSize=10 [0]
# InnerCB: ICB/1/4_06_1a.bin
# Gtable:  Gtable/4/035_010.bin
# InnerCodebook: beta=4(256) nu=1
# InnerCodebook: B(B2p)=6(64) 
# InnerCodebook: checked CWM, EncMap, DecMap
# beta=4(256) nu=1 N=1000 Dmax=40
# B=6,
# NBIDSchannel: N=1000 Q=4 Dmax=40 (Pid,Ps)=(3.500000e-02,1.000000e-02)
# FBalg4: Nseg=250 Dmax=40(w=81)
# FBalg4: Gtable: Gtable/4/035_010.bin
# Gtable: beta=4 (Pid,Ps,Ptrn)=(3.500000e-02,1.000000e-02,9.300000e-01) Pth=1.000000e-10
# Gtable: beta4p=256 beta4pp=65536
# Gtable::Gtable len=0 cnt=256
# Gtable::Gtable len=1 cnt=1024
# Gtable::Gtable len=2 cnt=4096
# Gtable::Gtable len=3 cnt=16384
# Gtable::Gtable len=4 cnt=61420
# Gtable::Gtable len=5 cnt=153172
# Gtable::Gtable len=6 cnt=205312
# Gtable::Gtable len=7 cnt=126700
# Gtable::Gtable len=8 cnt=6400
# FBalg4: beta=4(256) (Pid,Ps)=(3.500000e-02,1.000000e-02) Pth=1.000000e-10 N=1000
# StatICB: nu=1 beta=4 beta4p=256 Bsum=6 HdThNum=20 HdThStep=5.00e-02
# StatICB: B=6,
# StatICB: HdThList 9.50e-01,9.00e-01,8.50e-01,8.00e-01,7.50e-01,7.00e-01,6.50e-01,6.00e-01,5.50e-01,5.00e-01,4.50e-01,4.00e-01,3.50e-01,3.00e-01,2.50e-01,2.00e-01,1.50e-01,1.00e-01,5.00e-02,1.00e-10,
0063(1000) (3.98e+00 4.23e+00) XE:5.29e-01 (1.12e+00 1.14e+00 | 4.92e-01 5.00e-01)
0131(1006) (4.63e+00 4.30e+00) XE:5.38e-01 (1.16e+00 1.14e+00 | 5.33e-01 5.02e-01)
0199(1001) (4.25e+00 4.30e+00) XE:5.37e-01 (1.15e+00 1.14e+00 | 4.84e-01 5.01e-01)
0266(1003) (4.40e+00 4.30e+00) XE:5.37e-01 (1.16e+00 1.14e+00 | 4.94e-01 4.99e-01)
0334(991) (4.49e+00 4.32e+00) XE:5.40e-01 (1.14e+00 1.14e+00 | 5.21e-01 4.98e-01)
0401(1002) (3.85e+00 4.34e+00) XE:5.42e-01 (1.15e+00 1.14e+00 | 4.88e-01 4.99e-01)
0469(991) (4.08e+00 4.33e+00) XE:5.41e-01 (1.15e+00 1.14e+00 | 4.68e-01 4.98e-01)
0536(990) (5.38e+00 4.33e+00) XE:5.41e-01 (1.12e+00 1.14e+00 | 5.39e-01 4.98e-01)
0604(996) (3.38e+00 4.32e+00) XE:5.40e-01 (1.11e+00 1.14e+00 | 5.23e-01 4.98e-01)
0672(998) (4.43e+00 4.32e+00) XE:5.40e-01 (1.11e+00 1.14e+00 | 5.13e-01 4.99e-01)
0739(1002) (4.15e+00 4.31e+00) XE:5.39e-01 (1.15e+00 1.14e+00 | 5.11e-01 4.99e-01)
0807(992) (4.48e+00 4.31e+00) XE:5.39e-01 (1.19e+00 1.14e+00 | 4.76e-01 4.99e-01)
0875(1006) (4.06e+00 4.32e+00) XE:5.40e-01 (1.16e+00 1.14e+00 | 5.05e-01 4.99e-01)
0942(1007) (4.28e+00 4.31e+00) XE:5.39e-01 (1.14e+00 1.14e+00 | 4.92e-01 4.99e-01)
1010(1001) (4.34e+00 4.31e+00) XE:5.39e-01 (1.12e+00 1.14e+00 | 4.66e-01 4.99e-01)
1077(999) (4.24e+00 4.31e+00) XE:5.39e-01 (1.13e+00 1.14e+00 | 5.29e-01 4.99e-01)
1145(1010) (4.40e+00 4.31e+00) XE:5.38e-01 (1.14e+00 1.14e+00 | 4.92e-01 4.99e-01)
1212(1006) (3.87e+00 4.30e+00) XE:5.38e-01 (1.15e+00 1.14e+00 | 4.96e-01 4.99e-01)
1280(1001) (4.33e+00 4.30e+00) XE:5.38e-01 (1.13e+00 1.14e+00 | 5.13e-01 4.99e-01)
1347(1015) (4.28e+00 4.31e+00) XE:5.39e-01 (1.14e+00 1.14e+00 | 5.11e-01 4.99e-01)
1415(1006) (4.82e+00 4.31e+00) XE:5.39e-01 (1.14e+00 1.14e+00 | 5.21e-01 4.99e-01)
1483(1004) (4.44e+00 4.31e+00) XE:5.39e-01 (1.14e+00 1.14e+00 | 5.15e-01 4.99e-01)
